source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
51060,0,item,"Triglycerides, Pleural",4267671,SNOMED,1970-01-01,2099-12-31,
50891,0,item,C4,4135587,SNOMED,1970-01-01,2099-12-31,
51044,0,item,Triglycer,4267671,SNOMED,1970-01-01,2099-12-31,
50806,0,item,"Chloride, Whole Blood",1246420,SNOMED,1970-01-01,2099-12-31,
50828,0,item,Ventilator,4108449,SNOMED,1970-01-01,2099-12-31,
50852,0,item,% Hemoglobin A1c,40483736,SNOMED,1970-01-01,2099-12-31,
51146,0,item,Basophils,314617,SNOMED,1970-01-01,2099-12-31,
50868,0,item,Anion Gap,4103762,SNOMED,1970-01-01,2099-12-31,
51428,0,item,Macrophage,4041974,SNOMED,1970-01-01,2099-12-31,
50843,0,item,"Lactate Dehydrogenase, Ascites",4012918,SNOMED,1970-01-01,2099-12-31,
50880,0,item,Benzodiazepine Screen,44806229,SNOMED,1970-01-01,2099-12-31,
50831,0,item,pH,4099592,SNOMED,1970-01-01,2099-12-31,
50863,0,item,Alkaline Phosphatase,4230636,SNOMED,1970-01-01,2099-12-31,
50819,0,item,PEEP,44804427,SNOMED,1970-01-01,2099-12-31,
51069,0,item,"Albumin, Urine",4152996,SNOMED,1970-01-01,2099-12-31,
50808,0,item,Free Calcium,4251322,SNOMED,1970-01-01,2099-12-31,
51424,0,item,Immunophenotyping,4214425,SNOMED,1970-01-01,2099-12-31,
50853,0,item,25-OH Vitamin D,45770662,SNOMED,1970-01-01,2099-12-31,
50940,0,item,Hepatitis B Surface Antibody,4278658,SNOMED,1970-01-01,2099-12-31,
51046,0,item,"Albumin, Pleural",40479187,SNOMED,1970-01-01,2099-12-31,
50892,0,item,CA-125,4242099,SNOMED,1970-01-01,2099-12-31,
50820,0,item,pH,4099592,SNOMED,1970-01-01,2099-12-31,
50824,0,item,"Sodium, Whole Blood",1246420,SNOMED,1970-01-01,2099-12-31,
50849,0,item,"Total Protein, Ascites",4119650,SNOMED,1970-01-01,2099-12-31,
50809,0,item,Glucose,4275336,SNOMED,1970-01-01,2099-12-31,
50871,0,item,Anti-Mitochondrial Antibody,4136743,SNOMED,1970-01-01,2099-12-31,
50881,0,item,Beta-2 Microglobulin,4041525,SNOMED,1970-01-01,2099-12-31,
50835,0,item,"Albumin, Ascites",40481778,SNOMED,1970-01-01,2099-12-31,
51429,0,item,Mesothelial cells,4039857,SNOMED,1970-01-01,2099-12-31,
50925,0,item,Folate,4245297,SNOMED,1970-01-01,2099-12-31,
50893,0,item,"Calcium, Total",4251322,SNOMED,1970-01-01,2099-12-31,
50864,0,item,Alpha-Fetoprotein,4014768,SNOMED,1970-01-01,2099-12-31,
50814,0,item,Methemoglobin,4192425,SNOMED,1970-01-01,2099-12-31,
51070,0,item,"Albumin/Creatinine, Urine",4154347,SNOMED,1970-01-01,2099-12-31,
51047,0,item,"Amylase, Pleural",4166837,SNOMED,1970-01-01,2099-12-31,
50825,0,item,Temperature,4218834,SNOMED,1970-01-01,2099-12-31,
50854,0,item,Absolute A1c,40483736,SNOMED,1970-01-01,2099-12-31,
51431,0,item,Monos,4101905,SNOMED,1970-01-01,2099-12-31,
50810,0,item,"Hematocrit, Calculated",4151358,SNOMED,1970-01-01,2099-12-31,
50815,0,item,O2 Flow,4090481,SNOMED,1970-01-01,2099-12-31,
50882,0,item,Bicarbonate,4276431,SNOMED,1970-01-01,2099-12-31,
50941,0,item,Hepatitis B Surface Antigen,37398958,SNOMED,1970-01-01,2099-12-31,
50948,0,item,Immunofixation,4098368,SNOMED,1970-01-01,2099-12-31,
50866,0,item,Ammonia,4245982,SNOMED,1970-01-01,2099-12-31,
50836,0,item,"Amylase, Ascites",4136741,SNOMED,1970-01-01,2099-12-31,
50826,0,item,Tidal Volume,4029625,SNOMED,1970-01-01,2099-12-31,
50873,0,item,Anti-Nuclear Antibody,4234268,SNOMED,1970-01-01,2099-12-31,
50811,0,item,Hemoglobin,4094758,SNOMED,1970-01-01,2099-12-31,
50855,0,item,Absolute Hemoglobin,4094758,SNOMED,1970-01-01,2099-12-31,
50800,0,item,SPECIMEN TYPE,4094450,SNOMED,1970-01-01,2099-12-31,
50821,0,item,pO2,4230515,SNOMED,1970-01-01,2099-12-31,
50816,0,item,Oxygen,4193843,SNOMED,1970-01-01,2099-12-31,
51049,0,item,"Bilirubin, Total, Pleural",4230543,SNOMED,1970-01-01,2099-12-31,
50933,0,item,Green Top Hold (plasma),4216481,SNOMED,1970-01-01,2099-12-31,
50883,0,item,"Bilirubin, Direct",4216632,SNOMED,1970-01-01,2099-12-31,
50949,0,item,Immunoglobulin A,4353511,SNOMED,1970-01-01,2099-12-31,
50926,0,item,Follicle Stimulating Hormone,4149280,SNOMED,1970-01-01,2099-12-31,
50856,0,item,Acetaminophen,4077508,SNOMED,1970-01-01,2099-12-31,
50919,0,item,EDTA Hold,4104492,SNOMED,1970-01-01,2099-12-31,
50838,0,item,"Bilirubin, Total, Ascites",4230543,SNOMED,1970-01-01,2099-12-31,
50935,0,item,Haptoglobin,4041179,SNOMED,1970-01-01,2099-12-31,
50827,0,item,Ventilation Rate,37166038,SNOMED,1970-01-01,2099-12-31,
50812,0,item,Intubated,4188473,SNOMED,1970-01-01,2099-12-31,
50874,0,item,"Anti-Nuclear Antibody, Titer",4234268,SNOMED,1970-01-01,2099-12-31,
50929,0,item,Gentamicin,4051641,SNOMED,1970-01-01,2099-12-31,
50942,0,item,Hepatitis B Virus Core Antibody,37208993,SNOMED,1970-01-01,2099-12-31,
50801,0,item,Alveolar-arterial Gradient,4092626,SNOMED,1970-01-01,2099-12-31,
50822,0,item,"Potassium, Whole Blood",1246420,SNOMED,1970-01-01,2099-12-31,
50884,0,item,"Bilirubin, Indirect",4216632,SNOMED,1970-01-01,2099-12-31,
50857,0,item,Acetone,4021304,SNOMED,1970-01-01,2099-12-31,
50950,0,item,Immunoglobulin G,4353854,SNOMED,1970-01-01,2099-12-31,
50943,0,item,Hepatitis C Virus Antibody,37208990,SNOMED,1970-01-01,2099-12-31,
50927,0,item,Gamma Glutamyltransferase,4289475,SNOMED,1970-01-01,2099-12-31,
50841,0,item,"Creatinine, Ascites",4013964,SNOMED,1970-01-01,2099-12-31,
50912,0,item,Creatinine,4013964,SNOMED,1970-01-01,2099-12-31,
50930,0,item,Globulin,4269852,SNOMED,1970-01-01,2099-12-31,
50813,0,item,Lactate,1246795,SNOMED,1970-01-01,2099-12-31,
50920,0,item,Estimated GFR (MDRD equation),37208635,SNOMED,1970-01-01,2099-12-31,
50951,0,item,Immunoglobulin M,4353511,SNOMED,1970-01-01,2099-12-31,
50931,0,item,Glucose,4275336,SNOMED,1970-01-01,2099-12-31,
50876,0,item,Anti-Smooth Muscle Antibody,4179789,SNOMED,1970-01-01,2099-12-31,
50944,0,item,HIV Antibody,4136494,SNOMED,1970-01-01,2099-12-31,
50937,0,item,Hepatitis A Virus Antibody,4288286,SNOMED,1970-01-01,2099-12-31,
50915,0,item,D-Dimer,37393605,SNOMED,1970-01-01,2099-12-31,
50823,0,item,Required O2,40481328,SNOMED,1970-01-01,2099-12-31,
50922,0,item,Ethanol,4078703,SNOMED,1970-01-01,2099-12-31,
50802,0,item,Base Excess,4284393,SNOMED,1970-01-01,2099-12-31,
50861,0,item,Alanine Aminotransferase (ALT),4095055,SNOMED,1970-01-01,2099-12-31,
50917,0,item,Digoxin,4275194,SNOMED,1970-01-01,2099-12-31,
50932,0,item,Gray Top Hold (plasma),37169116,SNOMED,1970-01-01,2099-12-31,
50924,0,item,Ferritin,4176561,SNOMED,1970-01-01,2099-12-31,
50878,0,item,Asparate Aminotransferase (AST),4263457,SNOMED,1970-01-01,2099-12-31,
50946,0,item,Human Chorionic Gonadotropin,4285271,SNOMED,1970-01-01,2099-12-31,
50803,0,item,"Calculated Bicarbonate, Whole Blood",44806592,SNOMED,1970-01-01,2099-12-31,
50804,0,item,Calculated Total CO2,4193415,SNOMED,1970-01-01,2099-12-31,
50805,0,item,Carboxyhemoglobin,4056787,SNOMED,1970-01-01,2099-12-31,
