source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
V1259,0,icd_9,Personal history of other diseases of circulatory system,134057,SNOMED,1970-01-01,2099-12-31,
53649,0,icd_9,Other gastrostomy complications,434675,SNOMED,1970-01-01,2099-12-31,
7907,0,icd_9,Bacteremia,132736,SNOMED,1970-01-01,2099-12-31,
V5861,0,icd_9,Long-term (current) use of anticoagulants,37016922,SNOMED,1970-01-01,2099-12-31,
59960,0,icd_9,"Urinary obstruction, unspecified",194406,SNOMED,1970-01-01,2099-12-31,
7994,0,icd_9,Cachexia,134765,SNOMED,1970-01-01,2099-12-31,
70714,0,icd_9,Ulcer of heel and midfoot,46269765,SNOMED,1970-01-01,2099-12-31,
V1003,0,icd_9,Personal history of malignant neoplasm of esophagus,4181343,SNOMED,1970-01-01,2099-12-31,
E9290,0,icd_9,Late effects of motor vehicle accident,438329,SNOMED,1970-01-01,2099-12-31,
V425,0,icd_9,Cornea replaced by transplant,4069062,SNOMED,1970-01-01,2099-12-31,
5854,0,icd_9,"Chronic kidney disease, Stage IV (severe)",443614,SNOMED,1970-01-01,2099-12-31,
59970,0,icd_9,"Hematuria, unspecified",4159136,SNOMED,1970-01-01,2099-12-31,
5781,0,icd_9,Blood in stool,443530,SNOMED,1970-01-01,2099-12-31,
79092,0,icd_9,Abnormal coagulation profile,4038797,SNOMED,1970-01-01,2099-12-31,
59971,0,icd_9,Gross hematuria,75004,SNOMED,1970-01-01,2099-12-31,
85306,0,icd_9,"Other and unspecified intracranial hemorrhage following injury without mention of open intracranial wound, with loss of consciousness of unspecified duration",433624,SNOMED,1970-01-01,2099-12-31,
E8490,0,icd_9,Home accidents,4164354,SNOMED,1970-01-01,2099-12-31,
99664,0,icd_9,Infection and inflammatory reaction due to indwelling urinary catheter,43021343,SNOMED,1970-01-01,2099-12-31,
V5865,0,icd_9,Long-term (current) use of steroids,4027653,SNOMED,1970-01-01,2099-12-31,
5855,0,icd_9,"Chronic kidney disease, Stage V",443614,SNOMED,1970-01-01,2099-12-31,
79094,0,icd_9,Euthyroid sick syndrome,137991,SNOMED,1970-01-01,2099-12-31,
45381,0,icd_9,Acute venous embolism and thrombosis of superficial veins of upper extremity,44782760,SNOMED,1970-01-01,2099-12-31,
53789,0,icd_9,Other specified disorders of stomach and duodenum,442270,SNOMED,1970-01-01,2099-12-31,
43411,0,icd_9,Cerebral embolism with cerebral infarction,43530605,SNOMED,1970-01-01,2099-12-31,
79902,0,icd_9,Hypoxemia,437390,SNOMED,1970-01-01,2099-12-31,
25062,0,icd_9,"Diabetes with neurological manifestations, type II or unspecified type, uncontrolled",377821,SNOMED,1970-01-01,2099-12-31,
1961,0,icd_9,Secondary and unspecified malignant neoplasm of intrathoracic lymph nodes,4131304,SNOMED,1970-01-01,2099-12-31,
4928,0,icd_9,Other emphysema,4050734,SNOMED,1970-01-01,2099-12-31,
E8495,0,icd_9,Street and highway accidents,443104,SNOMED,1970-01-01,2099-12-31,
78791,0,icd_9,Diarrhea,196523,SNOMED,1970-01-01,2099-12-31,
E9308,0,icd_9,Other specified antibiotics causing adverse effects in therapeutic use,440930,SNOMED,1970-01-01,2099-12-31,
5789,0,icd_9,"Hemorrhage of gastrointestinal tract, unspecified",192671,SNOMED,1970-01-01,2099-12-31,
5856,0,icd_9,End stage renal disease,45768813,SNOMED,1970-01-01,2099-12-31,
52801,0,icd_9,Mucositis (ulcerative) due to antineoplastic therapy,45770838,SNOMED,1970-01-01,2099-12-31,
80102,0,icd_9,"Closed fracture of base of skull without mention of intra cranial injury, with brief [less than one hour] loss of consciousness",4010871,SNOMED,1970-01-01,2099-12-31,
43491,0,icd_9,"Cerebral artery occlusion, unspecified with cerebral infarction",763003,SNOMED,1970-01-01,2099-12-31,
5290,0,icd_9,Glossitis,436147,SNOMED,1970-01-01,2099-12-31,
78820,0,icd_9,"Retention of urine, unspecified",192450,SNOMED,1970-01-01,2099-12-31,
5859,0,icd_9,"Chronic kidney disease, unspecified",46271022,SNOMED,1970-01-01,2099-12-31,
5533,0,icd_9,Diaphragmatic hernia without mention of obstruction or gangrene,4249303,SNOMED,1970-01-01,2099-12-31,
49322,0,icd_9,Chronic obstructive asthma with (acute) exacerbation,43530693,SNOMED,1970-01-01,2099-12-31,
E8497,0,icd_9,Accidents occurring in residential institution,4035610,SNOMED,1970-01-01,2099-12-31,
E8781,0,icd_9,"Surgical operation with implant of artificial internal device causing abnormal patient reaction, or later complication,without mention of misadventure at time of operation",437173,SNOMED,1970-01-01,2099-12-31,
99667,0,icd_9,"Infection and inflammatory reaction due to other internal orthopedic device, implant, and graft",440276,SNOMED,1970-01-01,2099-12-31,
58181,0,icd_9,Nephrotic syndrome in diseases classified elsewhere,195314,SNOMED,1970-01-01,2099-12-31,
53019,0,icd_9,Other esophagitis,30753,SNOMED,1970-01-01,2099-12-31,
60000,0,icd_9,Hypertrophy (benign) of prostate without urinary obstruction and other lower urinary tract symptom (LUTS),45772671,SNOMED,1970-01-01,2099-12-31,
4370,0,icd_9,Cerebral atherosclerosis,316437,SNOMED,1970-01-01,2099-12-31,
78900,0,icd_9,"Abdominal pain, unspecified site",4128083,SNOMED,1970-01-01,2099-12-31,
1962,0,icd_9,Secondary and unspecified malignant neoplasm of intra-abdominal lymph nodes,4131422,SNOMED,1970-01-01,2099-12-31,
E9331,0,icd_9,Antineoplastic and immunosuppressive drugs causing adverse effects in therapeutic use,36712750,SNOMED,1970-01-01,2099-12-31,
49390,0,icd_9,"Asthma, unspecified type, unspecified",317009,SNOMED,1970-01-01,2099-12-31,
6039,0,icd_9,"Hydrocele, unspecified",72404,SNOMED,1970-01-01,2099-12-31,
78959,0,icd_9,Other ascites,200528,SNOMED,1970-01-01,2099-12-31,
5566,0,icd_9,Universal ulcerative (chronic) colitis,40479837,SNOMED,1970-01-01,2099-12-31,
25070,0,icd_9,"Diabetes with peripheral circulatory disorders, type II or unspecified type, not stated as uncontrolled",4131908,SNOMED,1970-01-01,2099-12-31,
E8796,0,icd_9,"Urinary catheterization as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure",437173,SNOMED,1970-01-01,2099-12-31,
58881,0,icd_9,Secondary hyperparathyroidism (of renal origin),133810,SNOMED,1970-01-01,2099-12-31,
5303,0,icd_9,Stricture and stenosis of esophagus,4268622,SNOMED,1970-01-01,2099-12-31,
E8498,0,icd_9,Accidents occurring in other specified places,4035610,SNOMED,1970-01-01,2099-12-31,
7802,0,icd_9,Syncope and collapse,4206148,SNOMED,1970-01-01,2099-12-31,
60490,0,icd_9,"Orchitis and epididymitis, unspecified",78193,SNOMED,1970-01-01,2099-12-31,
5845,0,icd_9,Acute kidney failure with lesion of tubular necrosis,37395516,SNOMED,1970-01-01,2099-12-31,
E9342,0,icd_9,Anticoagulants causing adverse effects in therapeutic use,4104538,SNOMED,1970-01-01,2099-12-31,
4940,0,icd_9,Bronchiectasis without acute exacerbation,40483342,SNOMED,1970-01-01,2099-12-31,
53081,0,icd_9,Esophageal reflux,4091509,SNOMED,1970-01-01,2099-12-31,
78039,0,icd_9,Other convulsions,377091,SNOMED,1970-01-01,2099-12-31,
99673,0,icd_9,"Other complications due to renal dialysis device, implant, and graft",440276,SNOMED,1970-01-01,2099-12-31,
5849,0,icd_9,"Acute kidney failure, unspecified",37116430,SNOMED,1970-01-01,2099-12-31,
43810,0,icd_9,"Late effects of cerebrovascular disease, speech and language deficit, unspecified",40481354,SNOMED,1970-01-01,2099-12-31,
53082,0,icd_9,Esophageal hemorrhage,23245,SNOMED,1970-01-01,2099-12-31,
78057,0,icd_9,Unspecified sleep apnea,313459,SNOMED,1970-01-01,2099-12-31,
80125,0,icd_9,"Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",437106,SNOMED,1970-01-01,2099-12-31,
5939,0,icd_9,Unspecified disorder of kidney and ureter,4148260,SNOMED,1970-01-01,2099-12-31,
1965,0,icd_9,Secondary and unspecified malignant neoplasm of lymph nodes of inguinal region and lower limb,198707,SNOMED,1970-01-01,2099-12-31,
25080,0,icd_9,"Diabetes with other specified manifestations, type II or unspecified type, not stated as uncontrolled",40485020,SNOMED,1970-01-01,2099-12-31,
78060,0,icd_9,"Fever, unspecified",437663,SNOMED,1970-01-01,2099-12-31,
73300,0,icd_9,"Osteoporosis, unspecified",80502,SNOMED,1970-01-01,2099-12-31,
5762,0,icd_9,Obstruction of bile duct,201066,SNOMED,1970-01-01,2099-12-31,
496,0,icd_9,"Chronic airway obstruction, not elsewhere classified",255573,SNOMED,1970-01-01,2099-12-31,
53084,0,icd_9,Tracheoesophageal fistula,25582,SNOMED,1970-01-01,2099-12-31,
59582,0,icd_9,Irradiation cystitis,201353,SNOMED,1970-01-01,2099-12-31,
E8700,0,icd_9,"Accidental cut, puncture, perforation or hemorrhage during surgical operation",439218,SNOMED,1970-01-01,2099-12-31,
53190,0,icd_9,"Gastric ulcer, unspecified as acute or chronic, without mention of hemorrhage or perforation, without mention of obstruction",200769,SNOMED,1970-01-01,2099-12-31,
E9352,0,icd_9,Other opiates and related narcotics causing adverse effects in therapeutic use,440930,SNOMED,1970-01-01,2099-12-31,
E8788,0,icd_9,"Other specified surgical operations and procedures causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation",437173,SNOMED,1970-01-01,2099-12-31,
5770,0,icd_9,Acute pancreatitis,199074,SNOMED,1970-01-01,2099-12-31,
8020,0,icd_9,Closed fracture of nasal bones,435082,SNOMED,1970-01-01,2099-12-31,
07030,0,icd_9,"Viral hepatitis B without mention of hepatic coma, acute or unspecified, without mention of hepatitis delta",4313600,SNOMED,1970-01-01,2099-12-31,
43811,0,icd_9,"Late effects of cerebrovascular disease, aphasia",434056,SNOMED,1970-01-01,2099-12-31,
7810,0,icd_9,Abnormal involuntary movements,4143065,SNOMED,1970-01-01,2099-12-31,
5960,0,icd_9,Bladder neck obstruction,433813,SNOMED,1970-01-01,2099-12-31,
E8798,0,icd_9,"Other specified procedures as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure",437173,SNOMED,1970-01-01,2099-12-31,
73689,0,icd_9,Other acquired deformity of other parts of limb,133857,SNOMED,1970-01-01,2099-12-31,
5772,0,icd_9,Cyst and pseudocyst of pancreas,192360,SNOMED,1970-01-01,2099-12-31,
53089,0,icd_9,Other specified disorders of esophagus,31610,SNOMED,1970-01-01,2099-12-31,
29181,0,icd_9,Alcohol withdrawal,375519,SNOMED,1970-01-01,2099-12-31,
25092,0,icd_9,"Diabetes with unspecified complication, type II or unspecified type, uncontrolled",4193704,SNOMED,1970-01-01,2099-12-31,
5070,0,icd_9,Pneumonitis due to inhalation of food or vomitus,442297,SNOMED,1970-01-01,2099-12-31,
1966,0,icd_9,Secondary and unspecified malignant neoplasm of intrapelvic lymph nodes,4131428,SNOMED,1970-01-01,2099-12-31,
5780,0,icd_9,Hematemesis,26727,SNOMED,1970-01-01,2099-12-31,
73730,0,icd_9,"Scoliosis [and kyphoscoliosis], idiopathic",4069936,SNOMED,1970-01-01,2099-12-31,
E9361,0,icd_9,Hydantoin derivatives causing adverse effects in therapeutic use,440930,SNOMED,1970-01-01,2099-12-31,
7821,0,icd_9,Rash and other nonspecific skin eruption,140214,SNOMED,1970-01-01,2099-12-31,
8024,0,icd_9,Closed fracture of malar and maxillary bones,4011509,SNOMED,1970-01-01,2099-12-31,
29281,0,icd_9,Drug-induced delirium,373449,SNOMED,1970-01-01,2099-12-31,
2511,0,icd_9,Other specified hypoglycemia,24609,SNOMED,1970-01-01,2099-12-31,
7823,0,icd_9,Edema,433595,SNOMED,1970-01-01,2099-12-31,
42843,0,icd_9,Acute on chronic combined systolic and diastolic heart failure,44782733,SNOMED,1970-01-01,2099-12-31,
07032,0,icd_9,Chronic viral hepatitis B without mention of hepatic coma without mention of hepatitis delta,4308946,SNOMED,1970-01-01,2099-12-31,
53240,0,icd_9,"Chronic or unspecified duodenal ulcer with hemorrhage, without mention of obstruction",436148,SNOMED,1970-01-01,2099-12-31,
E8809,0,icd_9,Accidental fall on or from other stairs or steps,37310880,SNOMED,1970-01-01,2099-12-31,
E8120,0,icd_9,Other motor vehicle traffic accident involving collision with motor vehicle injuring driver of motor vehicle other than motorcycle,442037,SNOMED,1970-01-01,2099-12-31,
1970,0,icd_9,Secondary malignant neoplasm of lung,258369,SNOMED,1970-01-01,2099-12-31,
5109,0,icd_9,Empyema without mention of fistula,261327,SNOMED,1970-01-01,2099-12-31,
28529,0,icd_9,Anemia of other chronic disease,437247,SNOMED,1970-01-01,2099-12-31,
2530,0,icd_9,Acromegaly and gigantism,28403,SNOMED,1970-01-01,2099-12-31,
7837,0,icd_9,Adult failure to thrive,438567,SNOMED,1970-01-01,2099-12-31,
431,0,icd_9,Intracerebral hemorrhage,376713,SNOMED,1970-01-01,2099-12-31,
8028,0,icd_9,Closed fracture of other facial bones,443458,SNOMED,1970-01-01,2099-12-31,
07044,0,icd_9,Chronic hepatitis C with hepatic coma,763021,SNOMED,1970-01-01,2099-12-31,
75321,0,icd_9,Congenital obstruction of ureteropelvic junction,441961,SNOMED,1970-01-01,2099-12-31,
2532,0,icd_9,Panhypopituitarism,30365,SNOMED,1970-01-01,2099-12-31,
2859,0,icd_9,"Anemia, unspecified",439777,SNOMED,1970-01-01,2099-12-31,
7850,0,icd_9,"Tachycardia, unspecified",444070,SNOMED,1970-01-01,2099-12-31,
53140,0,icd_9,"Chronic or unspecified gastric ulcer with hemorrhage, without mention of obstruction",197018,SNOMED,1970-01-01,2099-12-31,
2930,0,icd_9,Delirium due to conditions classified elsewhere,37309682,SNOMED,1970-01-01,2099-12-31,
E9379,0,icd_9,Unspecified sedatives and hypnotics causing adverse effects in therapeutic use,440930,SNOMED,1970-01-01,2099-12-31,
E8859,0,icd_9,"Fall from other slipping, tripping, or stumbling",4095204,SNOMED,1970-01-01,2099-12-31,
7580,0,icd_9,Down's syndrome,439125,SNOMED,1970-01-01,2099-12-31,
1972,0,icd_9,Secondary malignant neoplasm of pleura,78093,SNOMED,1970-01-01,2099-12-31,
E8791,0,icd_9,"Kidney dialysis as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure",437173,SNOMED,1970-01-01,2099-12-31,
51189,0,icd_9,"Other specified forms of effusion, except tuberculous",40490395,SNOMED,1970-01-01,2099-12-31,
78001,0,icd_9,Coma,380834,SNOMED,1970-01-01,2099-12-31,
5121,0,icd_9,Iatrogenic pneumothorax,40479583,SNOMED,1970-01-01,2099-12-31,
2866,0,icd_9,Defibrination syndrome,436093,SNOMED,1970-01-01,2099-12-31,
E8889,0,icd_9,Unspecified fall,72404,SNOMED,1970-01-01,2099-12-31,
03843,0,icd_9,Septicemia due to pseudomonas,4102189,SNOMED,1970-01-01,2099-12-31,
42789,0,icd_9,Other specified cardiac dysrhythmias,44784217,SNOMED,1970-01-01,2099-12-31,
2536,0,icd_9,Other disorders of neurohypophysis,28385,SNOMED,1970-01-01,2099-12-31,
07054,0,icd_9,Chronic hepatitis C without mention of hepatic coma,763021,SNOMED,1970-01-01,2099-12-31,
5119,0,icd_9,Unspecified pleural effusion,254061,SNOMED,1970-01-01,2099-12-31,
78003,0,icd_9,Persistent vegetative state,381686,SNOMED,1970-01-01,2099-12-31,
53390,0,icd_9,"Peptic ulcer of unspecified site, unspecified as acute or chronic, without mention of hemorrhage or perforation, without mention of obstruction",23808,SNOMED,1970-01-01,2099-12-31,
514,0,icd_9,Pulmonary congestion and hypostasis,438791,SNOMED,1970-01-01,2099-12-31,
2867,0,icd_9,Acquired coagulation factor deficiency,432863,SNOMED,1970-01-01,2099-12-31,
43310,0,icd_9,Occlusion and stenosis of carotid artery without mention of cerebral infarction,765774,SNOMED,1970-01-01,2099-12-31,
E8231,0,icd_9,Other motor vehicle nontraffic accident involving collision with stationary object injuring passenger in motor vehicle other than motorcycle,436013,SNOMED,1970-01-01,2099-12-31,
4280,0,icd_9,"Congestive heart failure, unspecified",319835,SNOMED,1970-01-01,2099-12-31,
03849,0,icd_9,Other septicemia due to gram-negative organisms,4155957,SNOMED,1970-01-01,2099-12-31,
1975,0,icd_9,Secondary malignant neoplasm of large intestine and rectum,4246125,SNOMED,1970-01-01,2099-12-31,
1508,0,icd_9,Malignant neoplasm of other specified part of esophagus,4181343,SNOMED,1970-01-01,2099-12-31,
5180,0,icd_9,Pulmonary collapse,261880,SNOMED,1970-01-01,2099-12-31,
29410,0,icd_9,Dementia in conditions classified elsewhere without behavioral disturbance,37109056,SNOMED,1970-01-01,2099-12-31,
07070,0,icd_9,Unspecified viral hepatitis C without hepatic coma,193693,SNOMED,1970-01-01,2099-12-31,
48283,0,icd_9,Pneumonia due to other gram-negative bacteria,258180,SNOMED,1970-01-01,2099-12-31,
00845,0,icd_9,Intestinal infection due to Clostridium difficile,193688,SNOMED,1970-01-01,2099-12-31,
78009,0,icd_9,Other alteration of consciousness,42537140,SNOMED,1970-01-01,2099-12-31,
42821,0,icd_9,Acute systolic heart failure,40480603,SNOMED,1970-01-01,2099-12-31,
28731,0,icd_9,Immune thrombocytopenic purpura,318397,SNOMED,1970-01-01,2099-12-31,
53551,0,icd_9,"Unspecified gastritis and gastroduodenitis, with hemorrhage",44784282,SNOMED,1970-01-01,2099-12-31,
80375,0,icd_9,"Other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",437106,SNOMED,1970-01-01,2099-12-31,
0388,0,icd_9,Other specified septicemias,4000938,SNOMED,1970-01-01,2099-12-31,
43401,0,icd_9,Cerebral thrombosis with cerebral infarction,762938,SNOMED,1970-01-01,2099-12-31,
51881,0,icd_9,Acute respiratory failure,319049,SNOMED,1970-01-01,2099-12-31,
1510,0,icd_9,Malignant neoplasm of cardia,4094856,SNOMED,1970-01-01,2099-12-31,
4830,0,icd_9,Pneumonia due to mycoplasma pneumoniae,4051332,SNOMED,1970-01-01,2099-12-31,
56400,0,icd_9,"Constipation, unspecified",75860,SNOMED,1970-01-01,2099-12-31,
0380,0,icd_9,Streptococcal septicemia,28060,SNOMED,1970-01-01,2099-12-31,
2875,0,icd_9,"Thrombocytopenia, unspecified",432870,SNOMED,1970-01-01,2099-12-31,
42822,0,icd_9,Chronic systolic heart failure,40479192,SNOMED,1970-01-01,2099-12-31,
0389,0,icd_9,Unspecified septicemia,4000938,SNOMED,1970-01-01,2099-12-31,
E8792,0,icd_9,"Radiological procedure and radiotherapy as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure",437173,SNOMED,1970-01-01,2099-12-31,
1976,0,icd_9,Secondary malignant neoplasm of retroperitoneum and peritoneum,4089665,SNOMED,1970-01-01,2099-12-31,
56409,0,icd_9,Other constipation,75860,SNOMED,1970-01-01,2099-12-31,
486,0,icd_9,"Pneumonia, organism unspecified",4168494,SNOMED,1970-01-01,2099-12-31,
28800,0,icd_9,"Neutropenia, unspecified",4135712,SNOMED,1970-01-01,2099-12-31,
1539,0,icd_9,"Malignant neoplasm of colon, unspecified site",4180790,SNOMED,1970-01-01,2099-12-31,
2800,0,icd_9,Iron deficiency anemia secondary to blood loss (chronic),37119138,SNOMED,1970-01-01,2099-12-31,
51882,0,icd_9,"Other pulmonary insufficiency, not elsewhere classified",318459,SNOMED,1970-01-01,2099-12-31,
43889,0,icd_9,Other late effects of cerebrovascular disease,434056,SNOMED,1970-01-01,2099-12-31,
E8232,0,icd_9,Other motor vehicle nontraffic accident involving collision with stationary object injuring motorcyclist,442818,SNOMED,1970-01-01,2099-12-31,
28803,0,icd_9,Drug induced neutropenia,432289,SNOMED,1970-01-01,2099-12-31,
42823,0,icd_9,Acute on chronic systolic heart failure,40480602,SNOMED,1970-01-01,2099-12-31,
5641,0,icd_9,Irritable bowel syndrome,75576,SNOMED,1970-01-01,2099-12-31,
03811,0,icd_9,Methicillin susceptible Staphylococcus aureus septicemia,40481816,SNOMED,1970-01-01,2099-12-31,
2948,0,icd_9,Other persistent mental disorders due to conditions classified elsewhere,4336000,SNOMED,1970-01-01,2099-12-31,
0416,0,icd_9,Proteus (mirabilis) (morganii) infection in conditions classified elsewhere and of unspecified site,4094504,SNOMED,1970-01-01,2099-12-31,
1977,0,icd_9,"Malignant neoplasm of liver, secondary",4246127,SNOMED,1970-01-01,2099-12-31,
490,0,icd_9,"Bronchitis, not specified as acute or chronic",260139,SNOMED,1970-01-01,2099-12-31,
1541,0,icd_9,Malignant neoplasm of rectum,37168850,SNOMED,1970-01-01,2099-12-31,
28860,0,icd_9,"Leukocytosis, unspecified",438398,SNOMED,1970-01-01,2099-12-31,
2809,0,icd_9,"Iron deficiency anemia, unspecified",436659,SNOMED,1970-01-01,2099-12-31,
56881,0,icd_9,Hemoperitoneum (nontraumatic),194690,SNOMED,1970-01-01,2099-12-31,
42830,0,icd_9,"Diastolic heart failure, unspecified",443587,SNOMED,1970-01-01,2099-12-31,
51884,0,icd_9,Acute and chronic respiratory failure,312940,SNOMED,1970-01-01,2099-12-31,
2989,0,icd_9,Unspecified psychosis,436073,SNOMED,1970-01-01,2099-12-31,
28959,0,icd_9,Other diseases of spleen,201265,SNOMED,1970-01-01,2099-12-31,
04102,0,icd_9,"Streptococcus infection in conditions classified elsewhere and of unspecified site, streptococcus, group B",4143698,SNOMED,1970-01-01,2099-12-31,
43819,0,icd_9,"Late effects of cerebrovascular disease, other speech and language deficits",40481354,SNOMED,1970-01-01,2099-12-31,
5691,0,icd_9,Rectal prolapse,81336,SNOMED,1970-01-01,2099-12-31,
1570,0,icd_9,Malignant neoplasm of head of pancreas,440649,SNOMED,1970-01-01,2099-12-31,
44020,0,icd_9,"Atherosclerosis of native arteries of the extremities, unspecified",315558,SNOMED,1970-01-01,2099-12-31,
03812,0,icd_9,Methicillin resistant Staphylococcus aureus septicemia,440940,SNOMED,1970-01-01,2099-12-31,
2811,0,icd_9,Other vitamin B12 deficiency anemia,432588,SNOMED,1970-01-01,2099-12-31,
42831,0,icd_9,Acute diastolic heart failure,40481042,SNOMED,1970-01-01,2099-12-31,
30000,0,icd_9,"Anxiety state, unspecified",4113821,SNOMED,1970-01-01,2099-12-31,
5601,0,icd_9,Paralytic ileus,192357,SNOMED,1970-01-01,2099-12-31,
51909,0,icd_9,Other tracheostomy complications,137005,SNOMED,1970-01-01,2099-12-31,
1561,0,icd_9,Malignant neoplasm of extrahepatic bile ducts,40486896,SNOMED,1970-01-01,2099-12-31,
49121,0,icd_9,Obstructive chronic bronchitis with (acute) exacerbation,46270376,SNOMED,1970-01-01,2099-12-31,
E8348,0,icd_9,Other fall from one level to another in water transport injuring other specified person,4068576,SNOMED,1970-01-01,2099-12-31,
28984,0,icd_9,Heparin-induced thrombocytopenia (HIT),433749,SNOMED,1970-01-01,2099-12-31,
5602,0,icd_9,Volvulus,197603,SNOMED,1970-01-01,2099-12-31,
0417,0,icd_9,Pseudomonas infection in conditions classified elsewhere and of unspecified site,438064,SNOMED,1970-01-01,2099-12-31,
03819,0,icd_9,Other staphylococcal septicemia,435459,SNOMED,1970-01-01,2099-12-31,
2839,0,icd_9,"Acquired hemolytic anemia, unspecified",440979,SNOMED,1970-01-01,2099-12-31,
42832,0,icd_9,Chronic diastolic heart failure,40479576,SNOMED,1970-01-01,2099-12-31,
1622,0,icd_9,Malignant neoplasm of main bronchus,4157333,SNOMED,1970-01-01,2099-12-31,
1120,0,icd_9,Candidiasis of mouth,29735,SNOMED,1970-01-01,2099-12-31,
30301,0,icd_9,"Acute alcoholic intoxication in alcoholism, continuous",607208,SNOMED,1970-01-01,2099-12-31,
04182,0,icd_9,Bacteroides fragilis,40478938,SNOMED,1970-01-01,2099-12-31,
29040,0,icd_9,"Vascular dementia, uncomplicated",377254,SNOMED,1970-01-01,2099-12-31,
51919,0,icd_9,Other diseases of trachea and bronchus,4108877,SNOMED,1970-01-01,2099-12-31,
0383,0,icd_9,Septicemia due to anaerobes,4319914,SNOMED,1970-01-01,2099-12-31,
47833,0,icd_9,"Bilateral paralysis of vocal cords or larynx, partial",260130,SNOMED,1970-01-01,2099-12-31,
44031,0,icd_9,Atherosclerosis of autologous vein bypass graft of the extremities,40484541,SNOMED,1970-01-01,2099-12-31,
28489,0,icd_9,Other specified aplastic anemias,137829,SNOMED,1970-01-01,2099-12-31,
04104,0,icd_9,"Streptococcus infection in conditions classified elsewhere and of unspecified site, streptococcus, group D [Enterococcus]",40492322,SNOMED,1970-01-01,2099-12-31,
43850,0,icd_9,"Late effects of cerebrovascular disease, other paralytic syndrome affecting unspecified side",434056,SNOMED,1970-01-01,2099-12-31,
4266,0,icd_9,Other heart block,320425,SNOMED,1970-01-01,2099-12-31,
42833,0,icd_9,Acute on chronic diastolic heart failure,40481043,SNOMED,1970-01-01,2099-12-31,
30390,0,icd_9,"Other and unspecified alcohol dependence, unspecified",435243,SNOMED,1970-01-01,2099-12-31,
1122,0,icd_9,Candidiasis of other urogenital sites,80951,SNOMED,1970-01-01,2099-12-31,
20410,0,icd_9,"Chronic lymphoid leukemia, without mention of having achieved remission",133438,SNOMED,1970-01-01,2099-12-31,
0543,0,icd_9,Herpetic meningoencephalitis,380941,SNOMED,1970-01-01,2099-12-31,
56210,0,icd_9,Diverticulosis of colon (without mention of hemorrhage),45757543,SNOMED,1970-01-01,2099-12-31,
29041,0,icd_9,"Vascular dementia, with delirium",444091,SNOMED,1970-01-01,2099-12-31,
1623,0,icd_9,"Malignant neoplasm of upper lobe, bronchus or lung",4151250,SNOMED,1970-01-01,2099-12-31,
2851,0,icd_9,Acute posthemorrhagic anemia,434894,SNOMED,1970-01-01,2099-12-31,
03840,0,icd_9,"Septicemia due to gram-negative organism, unspecified",4155957,SNOMED,1970-01-01,2099-12-31,
1124,0,icd_9,Candidiasis of lung,260041,SNOMED,1970-01-01,2099-12-31,
4414,0,icd_9,Abdominal aneurysm without mention of rupture,321314,SNOMED,1970-01-01,2099-12-31,
4270,0,icd_9,Paroxysmal supraventricular tachycardia,317893,SNOMED,1970-01-01,2099-12-31,
48241,0,icd_9,Methicillin susceptible pneumonia due to Staphylococcus aureus,46274035,SNOMED,1970-01-01,2099-12-31,
1987,0,icd_9,Secondary malignant neoplasm of adrenal gland,198104,SNOMED,1970-01-01,2099-12-31,
30391,0,icd_9,"Other and unspecified alcohol dependence, continuous",433994,SNOMED,1970-01-01,2099-12-31,
28521,0,icd_9,Anemia in chronic kidney disease,45768812,SNOMED,1970-01-01,2099-12-31,
29562,0,icd_9,"Schizophrenic disorders, residual type, chronic",436673,SNOMED,1970-01-01,2099-12-31,
03842,0,icd_9,Septicemia due to escherichia coli [E. coli],4100103,SNOMED,1970-01-01,2099-12-31,
1179,0,icd_9,Other and unspecified mycoses,433701,SNOMED,1970-01-01,2099-12-31,
1625,0,icd_9,"Malignant neoplasm of lower lobe, bronchus or lung",4157454,SNOMED,1970-01-01,2099-12-31,
43853,0,icd_9,"Late effects of cerebrovascular disease, other paralytic syndrome, bilateral",434056,SNOMED,1970-01-01,2099-12-31,
56211,0,icd_9,Diverticulitis of colon (without mention of hemorrhage),42536739,SNOMED,1970-01-01,2099-12-31,
20510,0,icd_9,"Chronic myeloid leukemia, without mention of having achieved remission",132572,SNOMED,1970-01-01,2099-12-31,
4271,0,icd_9,Paroxysmal ventricular tachycardia,437579,SNOMED,1970-01-01,2099-12-31,
4439,0,icd_9,"Peripheral vascular disease, unspecified",321052,SNOMED,1970-01-01,2099-12-31,
24220,0,icd_9,Toxic multinodular goiter without mention of thyrotoxic crisis or storm,134608,SNOMED,1970-01-01,2099-12-31,
28522,0,icd_9,Anemia in neoplastic disease,441258,SNOMED,1970-01-01,2099-12-31,
