sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
7213,Lumbosacral spondylosis without myelopathy,1,,1.00,UNCHECKED,UNREVIEWED,,0,80813,Lumbosacral spondylosis without myelopathy,Condition,MAPS_TO,,<auto>,1733476617049,
34570,"Epilepsia partialis continua, without mention of intractable epilepsy",1,,0.70,UNCHECKED,UNREVIEWED,,0,762832,"Epilepsia partialis continua, non-refractory",Condition,MAPS_TO,,<auto>,1733476617069,
45381,Acute venous embolism and thrombosis of superficial veins of upper extremity,1,,0.83,UNCHECKED,UNREVIEWED,,0,44782760,Acute thrombosis of superficial vein of upper extremity,Condition,MAPS_TO,,<auto>,1733476617180,
0417,Pseudomonas infection in conditions classified elsewhere and of unspecified site,1,,0.50,UNCHECKED,UNREVIEWED,,0,438064,Bacterial infection caused by Pseudomonas,Condition,MAPS_TO,,<auto>,1733476617258,
56969,Other colostomy and enterostomy complication,1,,0.67,UNCHECKED,UNREVIEWED,,0,45757072,Complication of colostomy,Condition,MAPS_TO,,<auto>,1733476617390,
7802,Syncope and collapse,1,,1.00,UNCHECKED,UNREVIEWED,,0,4206148,Syncope and collapse,Condition,MAPS_TO,,<auto>,1733476617506,
2555,Other adrenal hypofunction,1,,0.90,UNCHECKED,UNREVIEWED,,0,4035127,Hypoadrenalism,Condition,MAPS_TO,,<auto>,1733476617578,
1975,Secondary malignant neoplasm of large intestine and rectum,1,,0.81,UNCHECKED,UNREVIEWED,,0,4246125,Primary malignant neoplasm of large intestine,Condition,MAPS_TO,,<auto>,1733476617612,
3320,Paralysis agitans,4,,1.00,UNCHECKED,UNREVIEWED,,0,381270,Parkinson's disease,Condition,MAPS_TO,,<auto>,1733476617633,
4830,Pneumonia due to mycoplasma pneumoniae,1,,0.81,UNCHECKED,UNREVIEWED,,0,4051332,Acute mycoplasmal bronchitis,Condition,MAPS_TO,,<auto>,1733476617692,
70714,Ulcer of heel and midfoot,1,,0.81,UNCHECKED,UNREVIEWED,,0,46269765,Ulcer of midfoot,Condition,MAPS_TO,,<auto>,1733476617695,
59960,"Urinary obstruction, unspecified",1,,0.59,UNCHECKED,UNREVIEWED,,0,194406,Urinary tract obstruction,Condition,MAPS_TO,,<auto>,1733476617701,
04182,Bacteroides fragilis,1,,0.85,UNCHECKED,UNREVIEWED,,0,40478938,Infection by Bacteroides fragilis,Condition,MAPS_TO,,<auto>,1733476617851,
78039,Other convulsions,3,,0.85,UNCHECKED,UNREVIEWED,,0,377091,Seizure,Condition,MAPS_TO,,<auto>,1733476617974,
72400,"Spinal stenosis, unspecified region",3,,0.51,UNCHECKED,UNREVIEWED,,0,77079,Spinal stenosis,Condition,MAPS_TO,,<auto>,1733476617998,
41041,"Acute myocardial infarction of other inferior wall, initial episode of care",2,,0.75,UNCHECKED,UNREVIEWED,,0,438170,Acute myocardial infarction of inferior wall,Condition,MAPS_TO,,<auto>,1733476617999,
43401,Cerebral thrombosis with cerebral infarction,1,,0.75,UNCHECKED,UNREVIEWED,,0,762938,Cerebral venous thrombosis of cortical vein with infarction,Condition,MAPS_TO,,<auto>,1733476618049,
59970,"Hematuria, unspecified",2,,0.43,UNCHECKED,UNREVIEWED,,0,4159136,Renal hematuria,Condition,MAPS_TO,,<auto>,1733476618162,
261,Nutritional marasmus,3,,1.00,UNCHECKED,UNREVIEWED,,0,440370,Nutritional marasmus,Condition,MAPS_TO,,<auto>,1733476618192,
33385,Subacute dyskinesia due to drugs,1,,0.74,UNCHECKED,UNREVIEWED,,0,43531604,Subacute dyskinesia caused by drug,Condition,MAPS_TO,,<auto>,1733476618239,
V103,Personal history of malignant neoplasm of breast,7,,0.79,UNCHECKED,UNREVIEWED,,0,4112853,Malignant tumor of breast,Condition,MAPS_TO,,<auto>,1733476618266,
486,"Pneumonia, organism unspecified",26,,0.57,UNCHECKED,UNREVIEWED,,0,4168494,Unidentified isolate,Condition,MAPS_TO,,<auto>,1733476618276,
9992,"Other vascular complications of medical care, not elsewhere classified",1,,0.56,UNCHECKED,UNREVIEWED,,0,197444,Vascular complication of medical care,Condition,MAPS_TO,,<auto>,1733476618344,
78057,Unspecified sleep apnea,1,,0.76,UNCHECKED,UNREVIEWED,,0,313459,Sleep apnea,Condition,MAPS_TO,,<auto>,1733476618430,
725,Polymyalgia rheumatica,2,,1.00,UNCHECKED,UNREVIEWED,,0,255348,Polymyalgia rheumatica,Condition,MAPS_TO,,<auto>,1733476618466,
34590,"Epilepsy, unspecified, without mention of intractable epilepsy",2,,0.41,UNCHECKED,UNREVIEWED,,0,763309,"Myoclonic astatic epilepsy, non-refractory",Condition,MAPS_TO,,<auto>,1733476618529,
59971,Gross hematuria,1,,1.00,UNCHECKED,UNREVIEWED,,0,75004,Frank hematuria,Condition,MAPS_TO,,<auto>,1733476618548,
0543,Herpetic meningoencephalitis,1,,1.00,UNCHECKED,UNREVIEWED,,0,380941,Meningoencephalitis caused by human herpes simplex virus,Condition,MAPS_TO,,<auto>,1733476618576,
99591,Sepsis,10,,1.00,UNCHECKED,UNREVIEWED,,0,132797,Sepsis,Condition,MAPS_TO,,<auto>,1733476618579,
56981,"Fistula of intestine, excluding rectum and anus",1,,0.57,UNCHECKED,UNREVIEWED,,0,196160,Fistula of intestine,Condition,MAPS_TO,,<auto>,1733476618604,
3361,Vascular myelopathies,1,,1.00,UNCHECKED,UNREVIEWED,,0,136960,Vascular myelopathy,Condition,MAPS_TO,,<auto>,1733476618749,
04112,Methicillin resistant Staphylococcus aureus in conditions classified elsewhere and of unspecified site,2,,0.61,UNCHECKED,UNREVIEWED,,0,440940,Methicillin resistant Staphylococcus aureus infection,Condition,MAPS_TO,,<auto>,1733476618782,
71615,"Traumatic arthropathy, pelvic region and thigh",1,,0.85,UNCHECKED,UNREVIEWED,,0,81659,Traumatic arthropathy of the pelvic region and thigh,Condition,MAPS_TO,,<auto>,1733476618864,
78060,"Fever, unspecified",1,,0.45,UNCHECKED,UNREVIEWED,,0,437663,Fever,Condition,MAPS_TO,,<auto>,1733476618921,
1976,Secondary malignant neoplasm of retroperitoneum and peritoneum,4,,0.88,UNCHECKED,UNREVIEWED,,0,4089665,Malignant tumor of peritoneum and retroperitoneum,Condition,MAPS_TO,,<auto>,1733476618985,
99592,Severe sepsis,25,,1.00,UNCHECKED,UNREVIEWED,,0,37394658,Severe sepsis,Condition,MAPS_TO,,<auto>,1733476619040,
2639,Unspecified protein-calorie malnutrition,3,,0.85,UNCHECKED,UNREVIEWED,,0,433163,Deficiency of macronutrients,Condition,MAPS_TO,,<auto>,1733476619109,
490,"Bronchitis, not specified as acute or chronic",2,,0.52,UNCHECKED,UNREVIEWED,,0,260139,Acute bronchitis,Condition,MAPS_TO,,<auto>,1733476619274,
43889,Other late effects of cerebrovascular disease,2,,0.94,UNCHECKED,UNREVIEWED,,0,434056,Late effects of cerebrovascular disease,Condition,MAPS_TO,,<auto>,1733476619315,
33829,Other chronic pain,1,,0.82,UNCHECKED,UNREVIEWED,,0,436096,Chronic pain,Condition,MAPS_TO,,<auto>,1733476619339,
41071,"Subendocardial infarction, initial episode of care",9,,0.68,UNCHECKED,UNREVIEWED,,0,444406,Acute subendocardial infarction,Condition,MAPS_TO,,<auto>,1733476619371,
34591,"Epilepsy, unspecified, with intractable epilepsy",1,,0.46,UNCHECKED,UNREVIEWED,,0,763039,"Acquired epileptic aphasia, refractory",Condition,MAPS_TO,,<auto>,1733476619427,
71690,"Arthropathy, unspecified, site unspecified",1,,0.48,UNCHECKED,UNREVIEWED,,0,73553,Arthropathy,Condition,MAPS_TO,,<auto>,1733476619578,
72989,Other musculoskeletal symptoms referable to limbs,1,,0.61,UNCHECKED,UNREVIEWED,,0,440981,Psychosomatic musculoskeletal symptoms,Condition,MAPS_TO,,<auto>,1733476619588,
V1041,Personal history of malignant neoplasm of cervix uteri,1,,0.85,UNCHECKED,UNREVIEWED,,0,198984,Malignant tumor of cervix,Condition,MAPS_TO,,<auto>,1733476619690,
7810,Abnormal involuntary movements,1,,0.81,UNCHECKED,UNREVIEWED,,0,4143065,Involuntary movement,Condition,MAPS_TO,,<auto>,1733476619715,
2689,Unspecified vitamin D deficiency,1,,0.76,UNCHECKED,UNREVIEWED,,0,436070,Vitamin D deficiency,Condition,MAPS_TO,,<auto>,1733476619755,
56985,Angiodysplasia of intestine with hemorrhage,1,,0.80,UNCHECKED,UNREVIEWED,,0,45757654,Intestinal hemorrhage due to angiodysplasia of intestine,Condition,MAPS_TO,,<auto>,1733476619841,
340,Multiple sclerosis,1,,1.00,UNCHECKED,UNREVIEWED,,0,374919,Multiple sclerosis,Condition,MAPS_TO,,<auto>,1733476619865,
37230,"Conjunctivitis, unspecified",1,,0.69,UNCHECKED,UNREVIEWED,,0,379019,Conjunctivitis,Condition,MAPS_TO,,<auto>,1733476619946,
1508,Malignant neoplasm of other specified part of esophagus,2,,0.78,UNCHECKED,UNREVIEWED,,0,4181343,Malignant tumor of esophagus,Condition,MAPS_TO,,<auto>,1733476619946,
1977,"Malignant neoplasm of liver, secondary",9,,0.81,UNCHECKED,UNREVIEWED,,0,4246127,Malignant neoplasm of liver,Condition,MAPS_TO,,<auto>,1733476619988,
35782,Critical illness polyneuropathy,1,,1.00,UNCHECKED,UNREVIEWED,,0,374032,Critical illness polyneuropathy,Condition,MAPS_TO,,<auto>,1733476620180,
71940,"Pain in joint, site unspecified",1,,0.70,UNCHECKED,UNREVIEWED,,0,72404,Joint stiffness,Condition,MAPS_TO,,<auto>,1733476620197,
2720,Pure hypercholesterolemia,5,,1.00,UNCHECKED,UNREVIEWED,,0,437827,Pure hypercholesterolemia,Condition,MAPS_TO,,<auto>,1733476620398,
37410,"Ectropion, unspecified",1,,0.48,UNCHECKED,UNREVIEWED,,0,376132,Ectropion,Condition,MAPS_TO,,<auto>,1733476620421,
49121,Obstructive chronic bronchitis with (acute) exacerbation,4,,0.72,UNCHECKED,UNREVIEWED,,0,46270376,Acute exacerbation of chronic obstructive bronchitis,Condition,MAPS_TO,,<auto>,1733476620494,
99631,Mechanical complication due to urethral (indwelling) catheter,1,,0.87,UNCHECKED,UNREVIEWED,,0,194847,Mechanical complication of urethral indwelling catheter,Condition,MAPS_TO,,<auto>,1733476620538,
41519,Other pulmonary embolism and infarction,3,,0.81,UNCHECKED,UNREVIEWED,,0,43530605,Pulmonary embolism with pulmonary infarction,Condition,MAPS_TO,,<auto>,1733476620639,
34290,"Hemiplegia, unspecified, affecting unspecified side",2,,0.50,UNCHECKED,UNREVIEWED,,0,374022,Hemiplegia,Condition,MAPS_TO,,<auto>,1733476620657,
V1272,Personal history of colonic polyps,2,,0.59,UNCHECKED,UNREVIEWED,,0,4285898,Polyp of colon,Condition,MAPS_TO,,<auto>,1733476620679,
44020,"Atherosclerosis of native arteries of the extremities, unspecified",1,,0.73,UNCHECKED,UNREVIEWED,,0,315558,Atherosclerosis of arteries of the extremities,Condition,MAPS_TO,,<auto>,1733476620681,
71946,"Pain in joint, lower leg",1,,0.54,UNCHECKED,UNREVIEWED,,0,37167238,Pain in muscle of lower leg,Condition,MAPS_TO,,<auto>,1733476620687,
0413,Friedl?nder's bacillus infection in conditions classified elsewhere and of unspecified site,1,,0.47,UNCHECKED,UNREVIEWED,,0,436339,Bacterial infection caused by Klebsiella pneumoniae,Condition,MAPS_TO,,<auto>,1733476620714,
7821,Rash and other nonspecific skin eruption,1,,0.58,UNCHECKED,UNREVIEWED,,0,140214,Eruption,Condition,MAPS_TO,,<auto>,1733476620724,
37950,"Nystagmus, unspecified",1,,0.68,UNCHECKED,UNREVIEWED,,0,378165,Nystagmus,Condition,MAPS_TO,,<auto>,1733476620814,
570,Acute and subacute necrosis of liver,6,,0.95,UNCHECKED,UNREVIEWED,,0,4059280,Subacute hepatic necrosis,Condition,MAPS_TO,,<auto>,1733476620832,
1510,Malignant neoplasm of cardia,3,,0.87,UNCHECKED,UNREVIEWED,,0,4094856,Malignant tumor of cardia,Condition,MAPS_TO,,<auto>,1733476620833,
1570,Malignant neoplasm of head of pancreas,1,,0.91,UNCHECKED,UNREVIEWED,,0,440649,Primary malignant neoplasm of head of pancreas,Condition,MAPS_TO,,<auto>,1733476620880,
7823,Edema,1,,1.00,UNCHECKED,UNREVIEWED,,0,433595,Edema,Condition,MAPS_TO,,<auto>,1733476620882,
2721,Pure hyperglyceridemia,1,,1.00,UNCHECKED,UNREVIEWED,,0,440360,Pure hyperglyceridemia,Condition,MAPS_TO,,<auto>,1733476620899,
60000,Hypertrophy (benign) of prostate without urinary obstruction and other lower urinary tract symptom (LUTS),2,,0.46,UNCHECKED,UNREVIEWED,,0,45772671,Nodular prostate without urinary obstruction,Condition,MAPS_TO,,<auto>,1733476621042,
34400,"Quadriplegia, unspecified",1,,0.70,UNCHECKED,UNREVIEWED,,0,374914,Tetraplegia,Condition,MAPS_TO,,<auto>,1733476621173,
36250,"Macular degeneration (senile), unspecified",2,,0.61,UNCHECKED,UNREVIEWED,,0,374028,Age related macular degeneration,Condition,MAPS_TO,,<auto>,1733476621302,
1120,Candidiasis of mouth,2,,1.00,UNCHECKED,UNREVIEWED,,0,29735,Candidiasis of mouth,Condition,MAPS_TO,,<auto>,1733476621331,
4160,Primary pulmonary hypertension,3,,0.89,UNCHECKED,UNREVIEWED,,0,4119611,Familial primary pulmonary hypertension,Condition,MAPS_TO,,<auto>,1733476621392,
7837,Adult failure to thrive,1,,0.87,UNCHECKED,UNREVIEWED,,0,438567,Adult failure to thrive syndrome,Condition,MAPS_TO,,<auto>,1733476621459,
6039,"Hydrocele, unspecified",1,,0.45,UNCHECKED,UNREVIEWED,,0,72404,Joint stiffness,Condition,MAPS_TO,,<auto>,1733476621482,
5711,Acute alcoholic hepatitis,2,,1.00,UNCHECKED,UNREVIEWED,,0,201343,Acute alcoholic liver disease,Condition,MAPS_TO,,<auto>,1733476621546,
2724,Other and unspecified hyperlipidemia,29,,0.67,UNCHECKED,UNREVIEWED,,0,432867,Hyperlipidemia,Condition,MAPS_TO,,<auto>,1733476621616,
34401,"Quadriplegia, C1-C4, complete",1,,0.63,UNCHECKED,UNREVIEWED,,0,40480416,Complete tetraplegia due to lesion at C1-C4 level,Condition,MAPS_TO,,<auto>,1733476621694,
3659,Unspecified glaucoma,3,,0.64,UNCHECKED,UNREVIEWED,,0,437541,Glaucoma,Condition,MAPS_TO,,<auto>,1733476621723,
V1301,Personal history of urinary calculi,1,,0.57,UNCHECKED,UNREVIEWED,,0,4319447,Urolithiasis,Condition,MAPS_TO,,<auto>,1733476621734,
47833,"Bilateral paralysis of vocal cords or larynx, partial",1,,0.74,UNCHECKED,UNREVIEWED,,0,260130,Bilateral partial vocal cord paralysis,Condition,MAPS_TO,,<auto>,1733476621792,
1622,Malignant neoplasm of main bronchus,1,,1.00,UNCHECKED,UNREVIEWED,,0,4157333,Malignant neoplasm of main bronchus,Condition,MAPS_TO,,<auto>,1733476621857,
7850,"Tachycardia, unspecified",3,,0.66,UNCHECKED,UNREVIEWED,,0,444070,Tachycardia,Condition,MAPS_TO,,<auto>,1733476621918,
1539,"Malignant neoplasm of colon, unspecified site",1,,0.74,UNCHECKED,UNREVIEWED,,0,4180790,Malignant tumor of colon,Condition,MAPS_TO,,<auto>,1733476621936,
3962,Mitral valve insufficiency and aortic valve stenosis,2,,0.91,UNCHECKED,UNREVIEWED,,0,4304541,Rheumatic mitral valve insufficiency and aortic valve stenosis,Condition,MAPS_TO,,<auto>,1733476622032,
3441,Paraplegia,2,,1.00,UNCHECKED,UNREVIEWED,,0,192606,Paraplegia,Condition,MAPS_TO,,<auto>,1733476622046,
60490,"Orchitis and epididymitis, unspecified",1,,0.79,UNCHECKED,UNREVIEWED,,0,78193,Orchitis and epididymitis,Condition,MAPS_TO,,<auto>,1733476622175,
3669,Unspecified cataract,1,,0.76,UNCHECKED,UNREVIEWED,,0,4001501,Calcified cataract,Condition,MAPS_TO,,<auto>,1733476622245,
44031,Atherosclerosis of autologous vein bypass graft of the extremities,1,,0.85,UNCHECKED,UNREVIEWED,,0,40484541,Atherosclerosis of autologous vein bypass graft of limb,Condition,MAPS_TO,,<auto>,1733476622260,
5712,Alcoholic cirrhosis of liver,5,,1.00,UNCHECKED,UNREVIEWED,,0,196463,Alcoholic cirrhosis,Condition,MAPS_TO,,<auto>,1733476622280,
41400,"Coronary atherosclerosis of unspecified type of vessel, native or graft",7,,0.52,UNCHECKED,UNREVIEWED,,0,40481919,Coronary atherosclerosis,Condition,MAPS_TO,,<auto>,1733476622294,
1122,Candidiasis of other urogenital sites,2,,0.82,UNCHECKED,UNREVIEWED,,0,80951,Candidiasis of urogenital site,Condition,MAPS_TO,,<auto>,1733476622344,
4168,Other chronic pulmonary heart diseases,3,,0.91,UNCHECKED,UNREVIEWED,,0,4195892,Chronic cor pulmonale,Condition,MAPS_TO,,<auto>,1733476622347,
73300,"Osteoporosis, unspecified",5,,0.62,UNCHECKED,UNREVIEWED,,0,80502,Osteoporosis,Condition,MAPS_TO,,<auto>,1733476622429,
99659,"Mechanical complication due to other implant and internal device, not elsewhere classified",2,,0.47,UNCHECKED,UNREVIEWED,,0,43021254,Mechanical complication of internal fixation device,Condition,MAPS_TO,,<auto>,1733476622605,
1541,Malignant neoplasm of rectum,1,,0.90,UNCHECKED,UNREVIEWED,,0,37168850,Malignant colorectal neoplasm,Condition,MAPS_TO,,<auto>,1733476622728,
37000,"Corneal ulcer, unspecified",1,,0.70,UNCHECKED,UNREVIEWED,,0,373202,Corneal ulcer,Condition,MAPS_TO,,<auto>,1733476622794,
4233,Cardiac tamponade,1,,1.00,UNCHECKED,UNREVIEWED,,0,318450,Cardiac tamponade,Condition,MAPS_TO,,<auto>,1733476622798,
V1302,"Personal history, urinary (tract) infection",3,,0.43,UNCHECKED,UNREVIEWED,,0,81902,Urinary tract infectious disease,Condition,MAPS_TO,,<auto>,1733476622834,
1124,Candidiasis of lung,1,,1.00,UNCHECKED,UNREVIEWED,,0,260041,Candidiasis of lung,Condition,MAPS_TO,,<auto>,1733476622896,
2738,Other disorders of plasma protein metabolism,1,,0.86,UNCHECKED,UNREVIEWED,,0,45770886,Disorder of plasma protein metabolism,Condition,MAPS_TO,,<auto>,1733476622896,
3963,Mitral valve insufficiency and aortic valve insufficiency,1,,0.88,UNCHECKED,UNREVIEWED,,0,315564,Aortic valve regurgitation,Condition,MAPS_TO,,<auto>,1733476622945,
1623,"Malignant neoplasm of upper lobe, bronchus or lung",1,,1.00,UNCHECKED,UNREVIEWED,,0,4151250,"Malignant neoplasm of upper lobe, bronchus or lung",Condition,MAPS_TO,,<auto>,1733476623100,
48241,Methicillin susceptible pneumonia due to Staphylococcus aureus,2,,0.83,UNCHECKED,UNREVIEWED,,0,46274035,Pneumonia caused by methicillin susceptible Staphylococcus aureus,Condition,MAPS_TO,,<auto>,1733476623175,
34982,Toxic encephalopathy,1,,1.00,UNCHECKED,UNREVIEWED,,0,373764,Toxic encephalopathy,Condition,MAPS_TO,,<auto>,1733476623289,
30393,"Other and unspecified alcohol dependence, in remission",1,,0.55,UNCHECKED,UNREVIEWED,,0,435243,Alcohol dependence,Condition,MAPS_TO,,<auto>,1733476623317,
73689,Other acquired deformity of other parts of limb,1,,0.81,UNCHECKED,UNREVIEWED,,0,133857,Acquired deformity of limb,Condition,MAPS_TO,,<auto>,1733476623426,
41401,Coronary atherosclerosis of native coronary artery,18,,0.98,UNCHECKED,UNREVIEWED,,0,40481919,Coronary atherosclerosis,Condition,MAPS_TO,,<auto>,1733476623489,
5715,Cirrhosis of liver without mention of alcohol,3,,0.71,UNCHECKED,UNREVIEWED,,0,196463,Alcoholic cirrhosis,Condition,MAPS_TO,,<auto>,1733476623543,
3510,Bell's palsy,1,,1.00,UNCHECKED,UNREVIEWED,,0,374923,Bell's palsy,Condition,MAPS_TO,,<auto>,1733476623574,
1179,Other and unspecified mycoses,1,,0.47,UNCHECKED,UNREVIEWED,,0,433701,Mycosis,Condition,MAPS_TO,,<auto>,1733476623598,
41072,"Subendocardial infarction, subsequent episode of care",1,,0.69,UNCHECKED,UNREVIEWED,,0,4108217,Subsequent myocardial infarction,Condition,MAPS_TO,,<auto>,1733476623612,
4414,Abdominal aneurysm without mention of rupture,1,,0.84,UNCHECKED,UNREVIEWED,,0,321314,Abdominal aortic aneurysm without rupture,Condition,MAPS_TO,,<auto>,1733476623614,
1561,Malignant neoplasm of extrahepatic bile ducts,1,,0.90,UNCHECKED,UNREVIEWED,,0,40486896,Primary malignant neoplasm of extrahepatic bile duct,Condition,MAPS_TO,,<auto>,1733476623923,
29181,Alcohol withdrawal,1,,1.00,UNCHECKED,UNREVIEWED,,0,375519,Alcohol withdrawal,Condition,MAPS_TO,,<auto>,1733476623948,
53642,Mechanical complication of gastrostomy,1,,1.00,UNCHECKED,UNREVIEWED,,0,45757473,Mechanical complication of gastrostomy,Condition,MAPS_TO,,<auto>,1733476623969,
30401,"Opioid type dependence, continuous",1,,0.77,UNCHECKED,UNREVIEWED,,0,440693,Continuous opioid dependence,Condition,MAPS_TO,,<auto>,1733476624150,
73730,"Scoliosis [and kyphoscoliosis], idiopathic",1,,0.67,UNCHECKED,UNREVIEWED,,0,4069936,Idiopathic kyphoscoliosis,Condition,MAPS_TO,,<auto>,1733476624170,
3968,Multiple involvement of mitral and aortic valves,1,,0.64,UNCHECKED,UNREVIEWED,,0,320416,Diseases of mitral and aortic valves,Condition,MAPS_TO,,<auto>,1733476624267,
2739,Unspecified disorder of plasma protein metabolism,1,,0.82,UNCHECKED,UNREVIEWED,,0,45770886,Disorder of plasma protein metabolism,Condition,MAPS_TO,,<auto>,1733476624311,
1625,"Malignant neoplasm of lower lobe, bronchus or lung",1,,0.94,UNCHECKED,UNREVIEWED,,0,4157454,"Primary malignant neoplasm of lower lobe, bronchus or lung",Condition,MAPS_TO,,<auto>,1733476624325,
99662,"Infection and inflammatory reaction due to other vascular device, implant, and graft",3,,0.74,UNCHECKED,UNREVIEWED,,0,4309318,"Infection and inflammatory reaction due to prosthetic device, implant and graft in genital tract",Condition,MAPS_TO,,<auto>,1733476624394,
29281,Drug-induced delirium,1,,1.00,UNCHECKED,UNREVIEWED,,0,373449,Delirium caused by drug,Condition,MAPS_TO,,<auto>,1733476624422,
4111,Intermediate coronary syndrome,1,,1.00,UNCHECKED,UNREVIEWED,,0,315296,Preinfarction syndrome,Condition,MAPS_TO,,<auto>,1733476624536,
4439,"Peripheral vascular disease, unspecified",12,,0.74,UNCHECKED,UNREVIEWED,,0,321052,Peripheral vascular disease,Condition,MAPS_TO,,<auto>,1733476624558,
5853,"Chronic kidney disease, Stage III (moderate)",2,,0.72,UNCHECKED,UNREVIEWED,,0,443614,Chronic kidney disease stage 1,Condition,MAPS_TO,,<auto>,1733476624600,
48242,Methicillin resistant pneumonia due to Staphylococcus aureus,2,,0.81,UNCHECKED,UNREVIEWED,,0,46270027,Pneumonia caused by methicillin resistant Staphylococcus aureus,Condition,MAPS_TO,,<auto>,1733476624650,
V153,"Personal history of irradiation, presenting hazards to health",4,,0.35,UNCHECKED,UNREVIEWED,,0,4137678,Pain radiating to head,Condition,MAPS_TO,,<auto>,1733476624711,
4142,Chronic total occlusion of coronary artery,1,,1.00,UNCHECKED,UNREVIEWED,,0,36712779,Chronic total occlusion of coronary artery,Condition,MAPS_TO,,<auto>,1733476624823,
3051,Tobacco use disorder,4,,0.65,UNCHECKED,UNREVIEWED,,0,4099811,"Tobacco dependence, continuous",Condition,MAPS_TO,,<auto>,1733476624828,
53649,Other gastrostomy complications,2,,0.75,UNCHECKED,UNREVIEWED,,0,434675,Complication of gastrostomy,Condition,MAPS_TO,,<auto>,1733476624881,
3569,Unspecified hereditary and idiopathic peripheral neuropathy,2,,0.70,UNCHECKED,UNREVIEWED,,0,375806,Idiopathic peripheral neuropathy,Condition,MAPS_TO,,<auto>,1733476624946,
3970,Diseases of tricuspid valve,5,,0.84,UNCHECKED,UNREVIEWED,,0,316993,Tricuspid valve disorder,Condition,MAPS_TO,,<auto>,1733476625139,
412,Old myocardial infarction,3,,1.00,UNCHECKED,UNREVIEWED,,0,314666,Old myocardial infarction,Condition,MAPS_TO,,<auto>,1733476625352,
48282,Pneumonia due to escherichia coli [E. coli],1,,0.60,UNCHECKED,UNREVIEWED,,0,260430,Pneumonia caused by Escherichia coli,Condition,MAPS_TO,,<auto>,1733476625532,
20410,"Chronic lymphoid leukemia, without mention of having achieved remission",1,,0.68,UNCHECKED,UNREVIEWED,,0,133438,Chronic lymphoid leukemia in remission,Condition,MAPS_TO,,<auto>,1733476625628,
75321,Congenital obstruction of ureteropelvic junction,1,,1.00,UNCHECKED,UNREVIEWED,,0,441961,Congenital obstruction of ureteropelvic junction,Condition,MAPS_TO,,<auto>,1733476625693,
3572,Polyneuropathy in diabetes,13,,0.81,UNCHECKED,UNREVIEWED,,0,376112,Polyneuropathy due to diabetes mellitus,Condition,MAPS_TO,,<auto>,1733476625704,
1628,Malignant neoplasm of other parts of bronchus or lung,4,,0.86,UNCHECKED,UNREVIEWED,,0,35610239,Malignant neoplasm of bronchus or lung,Condition,MAPS_TO,,<auto>,1733476625726,
4149,"Chronic ischemic heart disease, unspecified",1,,0.77,UNCHECKED,UNREVIEWED,,0,315286,Chronic ischemic heart disease,Condition,MAPS_TO,,<auto>,1733476625744,
5854,"Chronic kidney disease, Stage IV (severe)",1,,0.72,UNCHECKED,UNREVIEWED,,0,443614,Chronic kidney disease stage 1,Condition,MAPS_TO,,<auto>,1733476625756,
2930,Delirium due to conditions classified elsewhere,7,,0.36,UNCHECKED,UNREVIEWED,,0,37309682,Delirium due to methamphetamine intoxication,Condition,MAPS_TO,,<auto>,1733476626009,
7580,Down's syndrome,1,,1.00,UNCHECKED,UNREVIEWED,,0,439125,Complete trisomy 21 syndrome,Condition,MAPS_TO,,<auto>,1733476626031,
311,"Depressive disorder, not elsewhere classified",16,,0.52,UNCHECKED,UNREVIEWED,,0,440383,Depressive disorder,Condition,MAPS_TO,,<auto>,1733476626056,
39891,Rheumatic heart failure (congestive),2,,0.81,UNCHECKED,UNREVIEWED,,0,315295,Congestive rheumatic heart failure,Condition,MAPS_TO,,<auto>,1733476626187,
78001,Coma,1,,1.00,UNCHECKED,UNREVIEWED,,0,380834,Coma,Condition,MAPS_TO,,<auto>,1733476626235,
99664,Infection and inflammatory reaction due to indwelling urinary catheter,2,,0.79,UNCHECKED,UNREVIEWED,,0,43021343,Infection and inflammation associated with indwelling urinary catheter,Condition,MAPS_TO,,<auto>,1733476626253,
4139,Other and unspecified angina pectoris,1,,0.59,UNCHECKED,UNREVIEWED,,0,321318,Angina pectoris,Condition,MAPS_TO,,<auto>,1733476626277,
25062,"Diabetes with neurological manifestations, type II or unspecified type, uncontrolled",1,,0.52,UNCHECKED,UNREVIEWED,,0,377821,Disorder of nervous system due to type 1 diabetes mellitus,Condition,MAPS_TO,,<auto>,1733476626325,
53789,Other specified disorders of stomach and duodenum,2,,0.56,UNCHECKED,UNREVIEWED,,0,442270,Disorder of duodenum,Condition,MAPS_TO,,<auto>,1733476626362,
43819,"Late effects of cerebrovascular disease, other speech and language deficits",2,,0.77,UNCHECKED,UNREVIEWED,,0,40481354,Speech and language deficit as late effect of cerebrovascular accident,Condition,MAPS_TO,,<auto>,1733476626465,
28529,Anemia of other chronic disease,5,,0.83,UNCHECKED,UNREVIEWED,,0,437247,Anemia of chronic disease,Condition,MAPS_TO,,<auto>,1733476626523,
5855,"Chronic kidney disease, Stage V",1,,0.90,UNCHECKED,UNREVIEWED,,0,443614,Chronic kidney disease stage 1,Condition,MAPS_TO,,<auto>,1733476626721,
