sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
132000119.0,Fleet Enema,1,,0.43,UNCHECKED,UNREVIEWED,,0,40065004,mineral oil Enema,Drug,MAPS_TO,,<auto>,1733477416074,
51079054120.0,Prochlorperazine,1,,1.00,UNCHECKED,UNREVIEWED,,0,752061,prochlorperazine,Drug,MAPS_TO,,<auto>,1733477416106,
17270072101.0,Albuterol Inhaler,5,,0.82,UNCHECKED,UNREVIEWED,,0,1356108,albuterol Inhalation Solution,Drug,MAPS_TO,,<auto>,1733477416126,
944049101.0,Albumin,1,,0.85,UNCHECKED,UNREVIEWED,,0,42903893,ovalbumin,Drug,MAPS_TO,,<auto>,1733477416128,
59762503201.0,GlipiZIDE XL,1,,0.74,UNCHECKED,UNREVIEWED,,0,1560171,glipizide,Drug,MAPS_TO,,<auto>,1733477416192,
51079011620.0,Ferrous Sulfate,3,,1.00,UNCHECKED,UNREVIEWED,,0,1396131,ferrous sulfate,Drug,MAPS_TO,,<auto>,1733477416209,
52268010001.0,Golytely,1,,0.42,UNCHECKED,UNREVIEWED,,0,19130941,dibasic potassium phosphate 1.3 MG/ML / glucose 50 MG/ML / sodium acetate 0.0302 MEQ/ML / sodium chloride 0.0155 MEQ/ML Injectable Solution [Isolyte M],Drug,MAPS_TO,,<auto>,1733477416214,
409490234.0,Dextrose 50%,25,,0.49,UNCHECKED,UNREVIEWED,,0,19076324,glucose 50 MG/ML Injectable Solution,Drug,MAPS_TO,,<auto>,1733477416248,
409131230.0,HYDROmorphone (Dilaudid),12,,0.74,UNCHECKED,UNREVIEWED,,0,40051251,hydromorphone Oral Tablet [Dilaudid],Drug,MAPS_TO,,<auto>,1733477416270,
51079027920.0,Propranolol,1,,1.00,UNCHECKED,UNREVIEWED,,0,1353766,propranolol,Drug,MAPS_TO,,<auto>,1733477416283,
24090047188.0,Propra,1,,0.62,UNCHECKED,UNREVIEWED,,0,1353766,propranolol,Drug,MAPS_TO,,<auto>,1733477416287,
54449625.0,Leucovorin Calcium,2,,0.82,UNCHECKED,UNREVIEWED,,0,1388796,leucovorin,Drug,MAPS_TO,,<auto>,1733477416330,
49502068524.0,Ipratropium Bromide Neb,14,,0.73,UNCHECKED,UNREVIEWED,,0,1113075,ipratropium bromide 0.2 MG/ML,Drug,MAPS_TO,,<auto>,1733477416347,
409662502.0,Sodium Bicarbonate,46,,1.00,UNCHECKED,UNREVIEWED,,0,939506,sodium bicarbonate,Drug,MAPS_TO,,<auto>,1733477416351,
10019007587.0,Esmolol in Saline (Iso-osm),1,,0.44,UNCHECKED,UNREVIEWED,,0,19063575,esmolol,Drug,MAPS_TO,,<auto>,1733477416352,
17270072101.0,Albuterol MDI,1,,0.66,UNCHECKED,UNREVIEWED,,0,1154343,albuterol,Drug,MAPS_TO,,<auto>,1733477416383,
132010915.0,Fleet Phospho-Soda,2,,0.34,UNCHECKED,UNREVIEWED,,0,939871,sodium phosphate,Drug,MAPS_TO,,<auto>,1733477416407,
59772704602.0,Captopril,1,,1.00,UNCHECKED,UNREVIEWED,,0,1340128,captopril,Drug,MAPS_TO,,<auto>,1733477416418,
555099702.0,Fludrocortisone Acetate,8,,0.90,UNCHECKED,UNREVIEWED,,0,37002455,fludrocortisone acetate 0.1 MG,Drug,MAPS_TO,,<auto>,1733477416438,
51079028420.0,Diazepam,1,,1.00,UNCHECKED,UNREVIEWED,,0,723013,diazepam,Drug,MAPS_TO,,<auto>,1733477416451,
51079054220.0,Prochlorperazine,5,,1.00,UNCHECKED,UNREVIEWED,,0,752061,prochlorperazine,Drug,MAPS_TO,,<auto>,1733477416471,
904505359.0,Pseudoephedrine HCl,1,,0.90,UNCHECKED,UNREVIEWED,,0,1154332,pseudoephedrine,Drug,MAPS_TO,,<auto>,1733477416477,
409148402.0,Nitroglycerin,4,,1.00,UNCHECKED,UNREVIEWED,,0,1361711,nitroglycerin,Drug,MAPS_TO,,<auto>,1733477416496,
51079012620.0,MetRONIDAZOLE (FLagyl),10,,0.69,UNCHECKED,UNREVIEWED,,0,40062625,metronidazole Oral Tablet [Flagyl],Drug,MAPS_TO,,<auto>,1733477416530,
52769025105.0,Albumin 25% (12.5 g),9,,0.38,UNCHECKED,UNREVIEWED,,0,35605932,"250 ML albumin human, USP 50 MG/ML Injection [Albuminar]",Drug,MAPS_TO,,<auto>,1733477416536,
10019010210.0,Lorazepam,1,,1.00,UNCHECKED,UNREVIEWED,,0,791967,lorazepam,Drug,MAPS_TO,,<auto>,1733477416544,
409491134.0,Atropine Sulfate,3,,0.89,UNCHECKED,UNREVIEWED,,0,40243445,atropine sulfate 10 MG/ML,Drug,MAPS_TO,,<auto>,1733477416565,
409662502.0,sodium bicar,2,,0.78,UNCHECKED,UNREVIEWED,,0,939506,sodium bicarbonate,Drug,MAPS_TO,,<auto>,1733477416590,
51079028520.0,Diazepam,1,,1.00,UNCHECKED,UNREVIEWED,,0,723013,diazepam,Drug,MAPS_TO,,<auto>,1733477416613,
59930156001.0,Albuterol,1,,1.00,UNCHECKED,UNREVIEWED,,0,1154343,albuterol,Drug,MAPS_TO,,<auto>,1733477416629,
574010777.0,Clotrimazole,4,,1.00,UNCHECKED,UNREVIEWED,,0,1000632,clotrimazole,Drug,MAPS_TO,,<auto>,1733477416671,
49502069703.0,Albuterol Neb Soln,7,,0.58,UNCHECKED,UNREVIEWED,,0,1154343,albuterol,Drug,MAPS_TO,,<auto>,1733477416671,
17314931102.0,Neutra-Phos,18,,0.51,UNCHECKED,UNREVIEWED,,0,40072722,phosphorus / potassium Oral Solution [Neutra-Phos-K],Drug,MAPS_TO,,<auto>,1733477416678,
904516561.0,Senna,59,,0.70,UNCHECKED,UNREVIEWED,,0,1511349,Senna pod,Drug,MAPS_TO,,<auto>,1733477416682,
51079055271.0,Bisacodyl,11,,1.00,UNCHECKED,UNREVIEWED,,0,924939,bisacodyl,Drug,MAPS_TO,,<auto>,1733477416687,
10019011501.0,Esmolol,1,,1.00,UNCHECKED,UNREVIEWED,,0,19063575,esmolol,Drug,MAPS_TO,,<auto>,1733477416744,
51079028620.0,Diazepam,2,,1.00,UNCHECKED,UNREVIEWED,,0,723013,diazepam,Drug,MAPS_TO,,<auto>,1733477416770,
24208033005.0,Timolol Maleate 0.25%,5,,0.66,UNCHECKED,UNREVIEWED,,0,40180691,timolol maleate 10 MG,Drug,MAPS_TO,,<auto>,1733477416815,
51079012620.0,Metronidazole,11,,1.00,UNCHECKED,UNREVIEWED,,0,1707164,metronidazole,Drug,MAPS_TO,,<auto>,1733477416815,
409158302.0,NS (Glass Bottle),1,,0.32,UNCHECKED,UNREVIEWED,,0,40161589,bottlebrush pollen extract,Drug,MAPS_TO,,<auto>,1733477416819,
54465025.0,Oxycodone-Acetaminophen,3,,0.67,UNCHECKED,UNREVIEWED,,0,40002751,acetaminophen / oxycodone Oral Tablet,Drug,MAPS_TO,,<auto>,1733477416834,
143987310.0,Metoprolol Tartrate,14,,0.92,UNCHECKED,UNREVIEWED,,0,40167199,metoprolol tartrate 100 MG,Drug,MAPS_TO,,<auto>,1733477416881,
409492134.0,Epinephrine HCl,1,,0.78,UNCHECKED,UNREVIEWED,,0,1343916,epinephrine,Drug,MAPS_TO,,<auto>,1733477416899,
52769025105.0,Albumin 25% (12.5gm),1,,0.31,UNCHECKED,UNREVIEWED,,0,42903893,ovalbumin,Drug,MAPS_TO,,<auto>,1733477416910,
60258000601.0,Neutra-Phos,38,,0.51,UNCHECKED,UNREVIEWED,,0,40072722,phosphorus / potassium Oral Solution [Neutra-Phos-K],Drug,MAPS_TO,,<auto>,1733477416912,
409662902.0,Succinylcholine,3,,1.00,UNCHECKED,UNREVIEWED,,0,836208,succinylcholine,Drug,MAPS_TO,,<auto>,1733477416919,
904526161.0,Ranitidine,13,,1.00,UNCHECKED,UNREVIEWED,,0,961047,ranitidine,Drug,MAPS_TO,,<auto>,1733477416931,
51079056620.0,Thioridazine HCl,1,,0.83,UNCHECKED,UNREVIEWED,,0,700299,thioridazine,Drug,MAPS_TO,,<auto>,1733477416975,
10019016312.0,PHENYLEPHrine,1,,1.00,UNCHECKED,UNREVIEWED,,0,1135766,phenylephrine,Drug,MAPS_TO,,<auto>,1733477417003,
49502069724.0,Albuterol 0.083% Neb Soln,50,,0.44,UNCHECKED,UNREVIEWED,,0,19123989,albuterol 0.83 MG/ML Inhalation Solution,Drug,MAPS_TO,,<auto>,1733477417045,
51079029920.0,Clonidine HCl,1,,0.74,UNCHECKED,UNREVIEWED,,0,1398937,clonidine,Drug,MAPS_TO,,<auto>,1733477417101,
409163201.0,Vecuronium Bromide,1,,0.93,UNCHECKED,UNREVIEWED,,0,40165388,vecuronium bromide 1 MG/ML,Drug,MAPS_TO,,<auto>,1733477417107,
54812025.0,Calcium Carbonate,3,,1.00,UNCHECKED,UNREVIEWED,,0,19035704,calcium carbonate,Drug,MAPS_TO,,<auto>,1733477417112,
60432003864.0,Lactulose,1,,1.00,UNCHECKED,UNREVIEWED,,0,987245,lactulose,Drug,MAPS_TO,,<auto>,1733477417116,
17478006235.0,Artificial Tear Ointment,7,,0.40,UNCHECKED,UNREVIEWED,,0,40026671,cortisone Topical Ointment,Drug,MAPS_TO,,<auto>,1733477417126,
904563161.0,Gabapentin,2,,1.00,UNCHECKED,UNREVIEWED,,0,797399,gabapentin,Drug,MAPS_TO,,<auto>,1733477417177,
409663734.0,Sodium Bicarbonate,1,,1.00,UNCHECKED,UNREVIEWED,,0,939506,sodium bicarbonate,Drug,MAPS_TO,,<auto>,1733477417196,
52769045050.0,Albumin 5% (25 g),2,,0.34,UNCHECKED,UNREVIEWED,,0,42903893,ovalbumin,Drug,MAPS_TO,,<auto>,1733477417212,
24208091019.0,Erythromycin 0.5% Ophth Oint,2,,0.67,UNCHECKED,UNREVIEWED,,0,19076953,erythromycin 0.005 MG/MG Ophthalmic Ointment,Drug,MAPS_TO,,<auto>,1733477417212,
143988125.0,Phenytoin Sodium,2,,0.92,UNCHECKED,UNREVIEWED,,0,40163207,phenytoin sodium 100 MG,Drug,MAPS_TO,,<auto>,1733477417244,
10019016312.0,Phenylephrine,16,,1.00,UNCHECKED,UNREVIEWED,,0,1135766,phenylephrine,Drug,MAPS_TO,,<auto>,1733477417260,
51079016120.0,Acetaminophen w/Codeine,6,,0.53,UNCHECKED,UNREVIEWED,,0,40003695,acetaminophen / codeine Oral Tablet,Drug,MAPS_TO,,<auto>,1733477417261,
60505068104.0,CefePIME,29,,1.00,UNCHECKED,UNREVIEWED,,0,1748975,cefepime,Drug,MAPS_TO,,<auto>,1733477417273,
51079058205.0,Leucovorin Calcium,1,,0.82,UNCHECKED,UNREVIEWED,,0,1388796,leucovorin,Drug,MAPS_TO,,<auto>,1733477417317,
409492834.0,Calcium Chloride,3,,1.00,UNCHECKED,UNREVIEWED,,0,19036781,calcium chloride,Drug,MAPS_TO,,<auto>,1733477417346,
574200202.0,Sodium Polystyrene Sulfonate,4,,1.00,UNCHECKED,UNREVIEWED,,0,19078126,sodium polystyrene sulfonate,Drug,MAPS_TO,,<auto>,1733477417357,
60505083404.0,CefePIME,11,,1.00,UNCHECKED,UNREVIEWED,,0,1748975,cefepime,Drug,MAPS_TO,,<auto>,1733477417452,
24477001015.0,Gelclair,1,,0.48,UNCHECKED,UNREVIEWED,,0,19117347,diazepam 10 MG [Valclair],Drug,MAPS_TO,,<auto>,1733477417459,
54815624.0,Codeine Sulfate,3,,0.88,UNCHECKED,UNREVIEWED,,0,40223111,codeine sulfate 30 MG,Drug,MAPS_TO,,<auto>,1733477417470,
409176102.0,Bupivacaine 0.75%,1,,0.74,UNCHECKED,UNREVIEWED,,0,19100872,levobupivacaine 0.75 MG/ML,Drug,MAPS_TO,,<auto>,1733477417488,
17478029111.0,Cromolyn,1,,1.00,UNCHECKED,UNREVIEWED,,0,1152631,cromolyn,Drug,MAPS_TO,,<auto>,1733477417491,
574703412.0,Aspirin,6,,1.00,UNCHECKED,UNREVIEWED,,0,1112807,aspirin,Drug,MAPS_TO,,<auto>,1733477417508,
904565661.0,CloniDINE,1,,1.00,UNCHECKED,UNREVIEWED,,0,1398937,clonidine,Drug,MAPS_TO,,<auto>,1733477417512,
49884002901.0,HydrALAZINE HCl,1,,0.80,UNCHECKED,UNREVIEWED,,0,1373928,hydralazine,Drug,MAPS_TO,,<auto>,1733477417532,
143988225.0,Phenytoin,1,,1.00,UNCHECKED,UNREVIEWED,,0,740910,phenytoin,Drug,MAPS_TO,,<auto>,1733477417532,
51079060520.0,Cephalexin,5,,1.00,UNCHECKED,UNREVIEWED,,0,1786621,cephalexin,Drug,MAPS_TO,,<auto>,1733477417552,
51079032220.0,Propoxyphene Nap.-Apap (N-100),1,,0.40,UNCHECKED,UNREVIEWED,,0,19135523,acetaminophen 500 MG / propoxyphene napsylate 100 MG Oral Tablet,Drug,MAPS_TO,,<auto>,1733477417566,
409665106.0,Potassium Chloride,16,,1.00,UNCHECKED,UNREVIEWED,,0,19049105,potassium chloride,Drug,MAPS_TO,,<auto>,1733477417572,
51079019020.0,Indomethacin,4,,1.00,UNCHECKED,UNREVIEWED,,0,1178663,indomethacin,Drug,MAPS_TO,,<auto>,1733477417580,
52959005500.0,Doxycycline Hyclate,1,,0.95,UNCHECKED,UNREVIEWED,,0,46234522,doxycycline hyclate 100 MG,Drug,MAPS_TO,,<auto>,1733477417602,
409606211.0,Morphine Sulfate,28,,0.93,UNCHECKED,UNREVIEWED,,0,40169889,morphine sulfate 10 MG,Drug,MAPS_TO,,<auto>,1733477417745,
60505251903.0,Citalopram,1,,1.00,UNCHECKED,UNREVIEWED,,0,797617,citalopram,Drug,MAPS_TO,,<auto>,1733477417778,
54817525.0,Dexamethasone,2,,1.00,UNCHECKED,UNREVIEWED,,0,1518254,dexamethasone,Drug,MAPS_TO,,<auto>,1733477417794,
49884078253.0,Tizanidine,2,,1.00,UNCHECKED,UNREVIEWED,,0,778474,tizanidine,Drug,MAPS_TO,,<auto>,1733477417842,
409176230.0,Morphine Sulfate,81,,0.93,UNCHECKED,UNREVIEWED,,0,40169889,morphine sulfate 10 MG,Drug,MAPS_TO,,<auto>,1733477417867,
904567661.0,Paroxetine,4,,1.00,UNCHECKED,UNREVIEWED,,0,722031,paroxetine,Drug,MAPS_TO,,<auto>,1733477417891,
51079068520.0,Atenolol,1,,1.00,UNCHECKED,UNREVIEWED,,0,1314002,atenolol,Drug,MAPS_TO,,<auto>,1733477417913,
574705050.0,Bisacodyl,40,,1.00,UNCHECKED,UNREVIEWED,,0,924939,bisacodyl,Drug,MAPS_TO,,<auto>,1733477417913,
24477032302.0,NiCARdipine IV,1,,0.83,UNCHECKED,UNREVIEWED,,0,1318137,nicardipine,Drug,MAPS_TO,,<auto>,1733477417973,
17478071110.0,Lidocaine Jelly 2%,1,,0.51,UNCHECKED,UNREVIEWED,,0,35602800,lidocaine Jet Injector,Drug,MAPS_TO,,<auto>,1733477417982,
55390000401.0,Glucagon,16,,1.00,UNCHECKED,UNREVIEWED,,0,1560278,glucagon,Drug,MAPS_TO,,<auto>,1733477418002,
10019016312.0,Phenylephrine HCl,12,,0.86,UNCHECKED,UNREVIEWED,,0,42801087,phenylephrine hydrochloride 5 MG Oral Tablet,Drug,MAPS_TO,,<auto>,1733477418004,
52959036100.0,Sertraline,2,,1.00,UNCHECKED,UNREVIEWED,,0,739138,sertraline,Drug,MAPS_TO,,<auto>,1733477418005,
409610204.0,Furosemide,23,,1.00,UNCHECKED,UNREVIEWED,,0,956874,furosemide,Drug,MAPS_TO,,<auto>,1733477418102,
51079020520.0,Allopurinol,3,,1.00,UNCHECKED,UNREVIEWED,,0,1167322,allopurinol,Drug,MAPS_TO,,<auto>,1733477418127,
409665305.0,Potassium Chloride,52,,1.00,UNCHECKED,UNREVIEWED,,0,19049105,potassium chloride,Drug,MAPS_TO,,<auto>,1733477418130,
54828104.0,Ferrous Sulfate,1,,1.00,UNCHECKED,UNREVIEWED,,0,1396131,ferrous sulfate,Drug,MAPS_TO,,<auto>,1733477418145,
143988225.0,Phenytoin Sodium,4,,0.92,UNCHECKED,UNREVIEWED,,0,40163207,phenytoin sodium 100 MG,Drug,MAPS_TO,,<auto>,1733477418171,
409180001.0,Phenylephrine,1,,1.00,UNCHECKED,UNREVIEWED,,0,1135766,phenylephrine,Drug,MAPS_TO,,<auto>,1733477418182,
591040701.0,Lisinopril,6,,1.00,UNCHECKED,UNREVIEWED,,0,1308216,lisinopril,Drug,MAPS_TO,,<auto>,1733477418188,
17714001110.0,Aspirin EC,9,,0.78,UNCHECKED,UNREVIEWED,,0,1112807,aspirin,Drug,MAPS_TO,,<auto>,1733477418216,
51079081020.0,Glipizide,2,,1.00,UNCHECKED,UNREVIEWED,,0,1560171,glipizide,Drug,MAPS_TO,,<auto>,1733477418259,
51079069020.0,Loperamide,2,,1.00,UNCHECKED,UNREVIEWED,,0,991876,loperamide,Drug,MAPS_TO,,<auto>,1733477418284,
49884090738.0,Megestrol Acetate,1,,0.92,UNCHECKED,UNREVIEWED,,0,19113738,megestrol acetate 5 MG,Drug,MAPS_TO,,<auto>,1733477418313,
10019017644.0,Morphine Sulfate,6,,0.93,UNCHECKED,UNREVIEWED,,0,40169889,morphine sulfate 10 MG,Drug,MAPS_TO,,<auto>,1733477418364,
54865724.0,Oxycodone,1,,1.00,UNCHECKED,UNREVIEWED,,0,1124957,oxycodone,Drug,MAPS_TO,,<auto>,1733477418367,
904567761.0,Paroxetine HCl,1,,0.80,UNCHECKED,UNREVIEWED,,0,722031,paroxetine,Drug,MAPS_TO,,<auto>,1733477418371,
25010040515.0,Phytonadione,6,,1.00,UNCHECKED,UNREVIEWED,,0,19044727,vitamin K1,Drug,MAPS_TO,,<auto>,1733477418386,
469061711.0,Tacrolimus,10,,1.00,UNCHECKED,UNREVIEWED,,0,950637,tacrolimus,Drug,MAPS_TO,,<auto>,1733477418390,
591315901.0,Ursodiol,2,,0.86,UNCHECKED,UNREVIEWED,,0,988122,ursodiol 100 MG,Drug,MAPS_TO,,<auto>,1733477418410,
409672924.0,Magnesium Sulfate,132,,1.00,UNCHECKED,UNREVIEWED,,0,19093848,magnesium sulfate,Drug,MAPS_TO,,<auto>,1733477418432,
145062805.0,Sarna Lotion,1,,0.34,UNCHECKED,UNREVIEWED,,0,40091252,urea Topical Lotion,Drug,MAPS_TO,,<auto>,1733477418435,
60505251903.0,Citalopram Hydrobromide,4,,0.65,UNCHECKED,UNREVIEWED,,0,19075393,citalopram 2 MG/ML Oral Solution,Drug,MAPS_TO,,<auto>,1733477418446,
55390003110.0,Methotrexate Sodium P.F.,3,,0.50,UNCHECKED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,<auto>,1733477418484,
51079081120.0,GlipiZIDE,2,,1.00,UNCHECKED,UNREVIEWED,,0,1560171,glipizide,Drug,MAPS_TO,,<auto>,1733477418502,
50474000148.0,LeVETiracetam Solution,1,,0.92,UNCHECKED,UNREVIEWED,,0,40052545,levetiracetam Oral Solution,Drug,MAPS_TO,,<auto>,1733477418537,
49884094174.0,Fluconazole,4,,1.00,UNCHECKED,UNREVIEWED,,0,1754994,fluconazole,Drug,MAPS_TO,,<auto>,1733477418547,
54872425.0,PredniSONE,2,,1.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,<auto>,1733477418558,
17714002001.0,DiphenhydrAMINE,7,,1.00,UNCHECKED,UNREVIEWED,,0,1129625,diphenhydramine,Drug,MAPS_TO,,<auto>,1733477418571,
51079077120.0,Carvedilol,3,,1.00,UNCHECKED,UNREVIEWED,,0,1346823,carvedilol,Drug,MAPS_TO,,<auto>,1733477418607,
54569384900.0,Nortriptyline,1,,1.00,UNCHECKED,UNREVIEWED,,0,721724,nortriptyline,Drug,MAPS_TO,,<auto>,1733477418625,
904567861.0,Paroxetine,1,,1.00,UNCHECKED,UNREVIEWED,,0,722031,paroxetine,Drug,MAPS_TO,,<auto>,1733477418630,
469065773.0,Tacrolimus,13,,1.00,UNCHECKED,UNREVIEWED,,0,950637,tacrolimus,Drug,MAPS_TO,,<auto>,1733477418639,
165002241.0,Magnesium Oxide,10,,1.00,UNCHECKED,UNREVIEWED,,0,993631,magnesium oxide,Drug,MAPS_TO,,<auto>,1733477418714,
517391025.0,Calcium Gluconate,79,,1.00,UNCHECKED,UNREVIEWED,,0,19037038,calcium gluconate,Drug,MAPS_TO,,<auto>,1733477418714,
54872425.0,Prednisone,4,,1.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,<auto>,1733477418746,
51079081120.0,Glipizide,1,,1.00,UNCHECKED,UNREVIEWED,,0,1560171,glipizide,Drug,MAPS_TO,,<auto>,1733477418751,
49938010130.0,Dapsone,1,,1.00,UNCHECKED,UNREVIEWED,,0,1711759,dapsone,Drug,MAPS_TO,,<auto>,1733477418769,
62856024541.0,Donepezil,6,,1.00,UNCHECKED,UNREVIEWED,,0,715997,donepezil,Drug,MAPS_TO,,<auto>,1733477418784,
641049125.0,Prochlorperazine,8,,1.00,UNCHECKED,UNREVIEWED,,0,752061,prochlorperazine,Drug,MAPS_TO,,<auto>,1733477418802,
456064416.0,Theophylline (Oral Solution),1,,0.80,UNCHECKED,UNREVIEWED,,0,40090207,theophylline Oral Solution,Drug,MAPS_TO,,<auto>,1733477418803,
904578961.0,Acyclovir,1,,1.00,UNCHECKED,UNREVIEWED,,0,1703687,acyclovir,Drug,MAPS_TO,,<auto>,1733477418816,
50474000263.0,LeVETiracetam,12,,1.00,UNCHECKED,UNREVIEWED,,0,711584,levetiracetam,Drug,MAPS_TO,,<auto>,1733477418829,
469087202.0,Adenosine,2,,1.00,UNCHECKED,UNREVIEWED,,0,1309204,adenosine,Drug,MAPS_TO,,<auto>,1733477418871,
55390005710.0,Amiodarone HCl,17,,0.84,UNCHECKED,UNREVIEWED,,0,1309944,amiodarone,Drug,MAPS_TO,,<auto>,1733477418884,
54569391600.0,Vasopressin,4,,0.60,UNCHECKED,UNREVIEWED,,0,1507835,vasopressin (USP),Drug,MAPS_TO,,<auto>,1733477418895,
54872525.0,Prednisone,6,,1.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,<auto>,1733477418939,
51079081220.0,Nadolol,1,,1.00,UNCHECKED,UNREVIEWED,,0,1313200,nadolol,Drug,MAPS_TO,,<auto>,1733477418943,
51079078320.0,Carbidopa-Levodopa (25-250),3,,0.50,UNCHECKED,UNREVIEWED,,0,19127007,carbidopa 25 MG / levodopa 250 MG Oral Tablet [Sinemet],Drug,MAPS_TO,,<auto>,1733477418950,
165005441.0,Magnesium Oxide,1,,1.00,UNCHECKED,UNREVIEWED,,0,993631,magnesium oxide,Drug,MAPS_TO,,<auto>,1733477418965,
17714002001.0,DiphenhydrAMINE HCl,1,,0.85,UNCHECKED,UNREVIEWED,,0,1129625,diphenhydramine,Drug,MAPS_TO,,<auto>,1733477418973,
33332000801.0,Influenza Virus Vaccine,3,,0.80,UNCHECKED,UNREVIEWED,,0,42903441,influenza A virus,Drug,MAPS_TO,,<auto>,1733477418975,
517460525.0,Glycopyrrolate,3,,0.94,UNCHECKED,UNREVIEWED,,0,19081297,glycopyrrolate 1 MG,Drug,MAPS_TO,,<auto>,1733477419000,
49999026728.0,Dicloxacillin,1,,1.00,UNCHECKED,UNREVIEWED,,0,1724666,dicloxacillin,Drug,MAPS_TO,,<auto>,1733477419009,
10019002703.0,Midazolam HCl,2,,0.76,UNCHECKED,UNREVIEWED,,0,708298,midazolam,Drug,MAPS_TO,,<auto>,1733477419052,
641092825.0,Promethazine,1,,1.00,UNCHECKED,UNREVIEWED,,0,1153013,promethazine,Drug,MAPS_TO,,<auto>,1733477419098,
62856024641.0,Donepezil,1,,1.00,UNCHECKED,UNREVIEWED,,0,715997,donepezil,Drug,MAPS_TO,,<auto>,1733477419099,
456066270.0,Potassium Chloride,115,,1.00,UNCHECKED,UNREVIEWED,,0,19049105,potassium chloride,Drug,MAPS_TO,,<auto>,1733477419106,
50474059140.0,Levetiracetam,1,,1.00,UNCHECKED,UNREVIEWED,,0,711584,levetiracetam,Drug,MAPS_TO,,<auto>,1733477419122,
54872625.0,Prednisone,27,,1.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,<auto>,1733477419123,
54569463100.0,Nitroglycerin SL,1,,0.86,UNCHECKED,UNREVIEWED,,0,1361711,nitroglycerin,Drug,MAPS_TO,,<auto>,1733477419159,
55390007310.0,Metoprolol,29,,1.00,UNCHECKED,UNREVIEWED,,0,1307046,metoprolol,Drug,MAPS_TO,,<auto>,1733477419159,
51079078820.0,Alprazolam,7,,1.00,UNCHECKED,UNREVIEWED,,0,781039,alprazolam,Drug,MAPS_TO,,<auto>,1733477419180,
51079087101.0,Sucralfate,8,,1.00,UNCHECKED,UNREVIEWED,,0,1036228,sucralfate,Drug,MAPS_TO,,<auto>,1733477419201,
517481025.0,Nitroglycerin,3,,1.00,UNCHECKED,UNREVIEWED,,0,1361711,nitroglycerin,Drug,MAPS_TO,,<auto>,1733477419219,
10019002710.0,Midazolam,21,,1.00,UNCHECKED,UNREVIEWED,,0,708298,midazolam,Drug,MAPS_TO,,<auto>,1733477419269,
54872925.0,Prednisone,4,,1.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,<auto>,1733477419309,
472128416.0,Sulfameth/Trimethoprim Suspension,1,,0.61,UNCHECKED,UNREVIEWED,,0,40101829,sulfametrole / trimethoprim Oral Suspension,Drug,MAPS_TO,,<auto>,1733477419320,
63304052020.0,Cefpodoxime Proxetil,3,,0.81,UNCHECKED,UNREVIEWED,,0,1749008,cefpodoxime,Drug,MAPS_TO,,<auto>,1733477419376,
17714002001.0,Diphenhydramine HCl,4,,0.85,UNCHECKED,UNREVIEWED,,0,1129625,diphenhydramine,Drug,MAPS_TO,,<auto>,1733477419385,
51079088120.0,Clonazepam,1,,1.00,UNCHECKED,UNREVIEWED,,0,798874,clonazepam,Drug,MAPS_TO,,<auto>,1733477419418,
51079079001.0,Alprazolam,1,,1.00,UNCHECKED,UNREVIEWED,,0,781039,alprazolam,Drug,MAPS_TO,,<auto>,1733477419426,
115703301.0,Fludrocortisone Acetate,2,,0.90,UNCHECKED,UNREVIEWED,,0,37002455,fludrocortisone acetate 0.1 MG,Drug,MAPS_TO,,<auto>,1733477419428,
641092825.0,Promethazine HCl,1,,0.80,UNCHECKED,UNREVIEWED,,0,1153013,promethazine,Drug,MAPS_TO,,<auto>,1733477419441,
50474059240.0,Levetiracetam,4,,1.00,UNCHECKED,UNREVIEWED,,0,711584,levetiracetam,Drug,MAPS_TO,,<auto>,1733477419446,
472500360.0,Ny,1,,0.38,UNCHECKED,UNREVIEWED,,0,701471,ethenyl,Drug,MAPS_TO,,<auto>,1733477419449,
487980130.0,Ipratropium Bromide Neb,2,,0.73,UNCHECKED,UNREVIEWED,,0,1113075,ipratropium bromide 0.2 MG/ML,Drug,MAPS_TO,,<auto>,1733477419480,
517490125.0,Dexamethasone,2,,1.00,UNCHECKED,UNREVIEWED,,0,1518254,dexamethasone,Drug,MAPS_TO,,<auto>,1733477419487,
54874025.0,Prednisone,1,,1.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,<auto>,1733477419506,
10019002710.0,Midazolam HCl,8,,0.76,UNCHECKED,UNREVIEWED,,0,708298,midazolam,Drug,MAPS_TO,,<auto>,1733477419511,
338004931.0,NS,4,,0.23,UNCHECKED,UNREVIEWED,,0,43013731,monensin,Drug,MAPS_TO,,<auto>,1733477419514,
