concept_code,concept_name,frequency
10019002703.0,Midazolam,2
10019002703.0,Midazolam HCl,2
10019002710.0,Midazolam,21
10019002710.0,Midazolam HCl,8
10019002802.0,Midazolam HCl,1
10019002803.0,Midazolam,9
10019002803.0,Midazolam HCl,7
10019002804.0,Midazolam,10
10019003783.0,Fentanyl Citrate,39
10019003867.0,Fentanyl Citrate,46
10019005561.0,Esmolol,4
10019007587.0,Esmolol,2
10019007587.0,Esmolol in Saline (Iso-osm),1
10019010210.0,Lorazepam,1
10019011501.0,Esmolol,1
10019016312.0,PHENYLEPHrine,1
10019016312.0,Phenylephrine,16
10019016312.0,Phenylephrine HCl,12
10019017644.0,Morphine Sulfate,6
10019025112.0,Atropine Sulfate,2
10019051002.0,Diltiazem,11
10019055302.0,Scopolamine Patch,8
10019063002.0,Ampicillin-Sulbactam,2
10019095601.0,Cyclophosphamide,6
10135011930.0,Pyridoxine HCl,1
10135033063.0,Cyanocobalamin,1
10432017002.0,Vitamin D,11
11098003002.0,Fentanyl Citrate,3
11509021265.0,Cepacol (Menthol),5
11980002515.0,Artificial Tears,6
15127020017.0,Calcium Carbonate,5
16590047704.0,Clonidine Patch 0.1 mg/24 hr,3
16837085839.0,Simethicone,3
16837086012.0,Aluminum Hydroxide Suspension,2
17191003500.0,Heparin CRRT,1
17191003500.0,Heparin Flush ,1
17270072101.0,Albuterol Inhaler,5
17270072101.0,Albuterol MDI,1
17314931102.0,Neutra-Phos,18
17478006235.0,Artificial Tear Ointment,7
17478029111.0,Cromolyn,1
17478071110.0,Lidocaine Jelly 2%,1
17714001110.0,Aspirin EC,9
17714002001.0,DiphenhydrAMINE,7
17714002001.0,DiphenhydrAMINE HCl,1
17714002001.0,Diphenhydramine HCl,4
24090047188.0,Propra,1
24208033005.0,Timolol Maleate 0.25%,5
24208091019.0,Erythromycin 0.5% Ophth Oint,2
24477001015.0,Gelclair,1
24477032302.0,NiCARdipine IV,1
25010040515.0,Phytonadione,6
33332000801.0,Influenza Virus Vaccine,3
33332001001.0,Influenza Virus Vaccine,1
33332001101.0,Influenza Virus Vaccine,1
37205014472.0,Ascorbic Acid,6
37205036174.0,Nicotine Patch,1
39822020501.0,Pancrelipase 5000,2
43825010201.0,Acetaminophen IV,3
44206025110.0,"Albumin, Human",1
46287000660.0,Sodium Polystyrene Sulfonate,8
49281075221.0,Tuberculin Protein,2
49452477503.0,Miconazole Powder 2%,2
49502068503.0,Ipratropium Bromide Neb,5
49502068524.0,Ipratropium Bromide Neb,14
49502069703.0,Albuterol Neb Soln,7
49502069724.0,Albuterol 0.083% Neb Soln,50
49884002901.0,HydrALAZINE HCl,1
49884078253.0,Tizanidine,2
49884090738.0,Megestrol Acetate,1
49884094174.0,Fluconazole,4
49938010130.0,Dapsone,1
49999026728.0,Dicloxacillin,1
50242004413.0,Alteplase (Catheter Clearance),12
50242005306.0,Rituximab,3
50383068304.0,Multiple Vitamins Liq.,1
50383068304.0,Multivitamins,10
50383068304.0,Multivitamins W/minerals,1
50419010111.0,Quinidine Gluconate,2
50458016601.0,Levofloxacin,2
50458030001.0,Risperidone,2
50458093010.0,Levofloxacin,2
50474000148.0,LeVETiracetam Solution,1
50474000263.0,LeVETiracetam,12
50474059140.0,Levetiracetam,1
50474059240.0,Levetiracetam,4
50474059440.0,LeVETiracetam,2
50474059540.0,LeVETiracetam,1
50580060150.0,Ibuprofen Suspension,1
50962025160.0,Nystatin Oral Susp.,2
50962025160.0,Nystatin Oral Suspension,2
50962080060.0,Chlorhexidine Gluconate,2
51079000220.0,Acetaminophen,14
51079000522.0,Aspirin,9
51079000620.0,Bisacodyl,7
51079000720.0,Omeprazole,6
51079001420.0,Thiamine HCl,1
51079001920.0,Docusate Sodium,11
51079002420.0,Metolazone,2
51079004120.0,Folic Acid,2
51079007220.0,Furosemide,2
51079007320.0,Furosemide,12
51079007420.0,Hydralazine HCl,7
51079007520.0,Hydralazine HCl,2
51079007620.0,Hydralazine HCl,1
51079008320.0,Isoniazid,2
51079008520.0,Isosorbide Dinitrate,3
51079008620.0,Mirtazapine,14
51079008920.0,Meclizine,1
51079009520.0,PHENObarbital,1
51079010320.0,Spironolactone,8
51079011620.0,Ferrous Sulfate,3
51079012620.0,MetRONIDAZOLE (FLagyl),10
51079012620.0,Metronidazole,11
51079016120.0,Acetaminophen w/Codeine,6
51079019020.0,Indomethacin,4
51079020520.0,Allopurinol,3
51079020620.0,Allopurinol,4
51079025520.0,Metoprolol,40
51079025520.0,Metoprolol Tartrate,63
51079027920.0,Propranolol,1
51079028420.0,Diazepam,1
51079028520.0,Diazepam,1
51079028620.0,Diazepam,2
51079029920.0,Clonidine HCl,1
51079032220.0,Propoxyphene Nap.-Apap (N-100),1
51079033530.0,Docusate Sodium,1
51079033530.0,Docusate Sodium (Liquid),3
51079038620.0,Lorazepam,5
51079039620.0,Acetaminophen,2
51079041720.0,Lorazepam,9
51079042420.0,Cilostazol,1
51079045120.0,Amlodipine,1
51079045420.0,Simvastatin,9
51079045620.0,Simvastatin,4
51079051920.0,ChlorproMAZINE,1
51079054120.0,Prochlorperazine,1
51079054220.0,Prochlorperazine,5
51079055271.0,Bisacodyl,11
51079056620.0,Thioridazine HCl,1
51079058205.0,Leucovorin Calcium,1
51079060520.0,Cephalexin,5
51079068520.0,Atenolol,1
51079069020.0,Loperamide,2
51079069020.0,Loperamide HCl,1
51079069120.0,Pyrazinamide,1
51079073320.0,Haloperidol,1
51079074520.0,Diltiazem,3
51079074620.0,Diltiazem,4
51079074720.0,Diltiazem,1
51079075520.0,Carbidopa-Levodopa (10-100),1
51079075920.0,Atenolol,7
51079076608.0,Divalproex (EXTended Release),1
51079077120.0,Carvedilol,3
51079078320.0,Carbidopa-Levodopa (25-250),3
51079078820.0,Alprazolam,7
51079079001.0,Alprazolam,1
51079079320.0,Naproxen,3
51079080120.0,Metoprolol,20
51079080120.0,Metoprolol Tartrate,25
51079080720.0,Cimetidine,1
51079081020.0,GlipiZIDE,5
51079081020.0,Glipizide,2
51079081120.0,GlipiZIDE,2
51079081120.0,Glipizide,1
51079081220.0,Nadolol,1
51079087101.0,Sucralfate,8
51079088120.0,Clonazepam,1
51079090520.0,Phenytoin,4
51079090601.0,Amiodarone HCl,6
51079090620.0,Amiodarone,5
51079092920.0,Labetalol HCl,4
51079095220.0,Enalapril Maleate,3
51079095701.0,Doxazosin,1
51079096620.0,Famotidine,9
51079098020.0,Spironolactone,3
51479004704.0,Ethambutol HCl,1
51479005420.0,Cefepime,1
51479005520.0,Cefepime,2
51645090501.0,Thiamine,3
51660078401.0,PHENObarbital,1
51672402301.0,AcetaZOLamide,6
51991045757.0,Polyethylene Glycol,8
52268010001.0,Golytely,1
52769025105.0,Albumin 25% (12.5 g),9
52769025105.0,Albumin 25% (12.5gm),1
52769045050.0,Albumin 5% (25 g),2
52959005500.0,Doxycycline Hyclate,1
52959036100.0,Sertraline,2
52959067430.0,Bisacodyl,10
53489036801.0,Felodipine,3
53746027101.0,Sulfameth/Trimethoprim SS,2
54092000301.0,Midodrine,7
54092000401.0,Midodrine HCl,2
54162055007.0,Sarna Lotion,2
54569018100.0,Nitrofurantoin (Macrodantin),1
54569241100.0,Ampicillin,1
54569336000.0,Nitroglycerin Oint. 2%,1
54569384900.0,Nortriptyline,1
54569391600.0,Vasopressin,4
54569463100.0,Nitroglycerin SL,1
54569523500.0,Chlorhexidine Gluconate 0.12% Oral Rinse,28
54738091301.0,Imipramine,1
54868133201.0,Cyproheptadine,2
54868277600.0,Phenytoin,1
54868308400.0,Dronabinol,1
54868410300.0,Gentamicin Sulfate,1
55390000401.0,Glucagon,16
55390003110.0,Methotrexate Sodium P.F.,3
55390005710.0,Amiodarone HCl,17
55390007310.0,Metoprolol,29
55390007310.0,Metoprolol Tartrate,34
55390007710.0,Prochlorperazine,4
55390011405.0,Paclitaxel,2
55390012301.0,Rifampin,4
55390013020.0,Labetalol,8
55390013110.0,Cytarabine,3
55390014710.0,Haloperidol,26
55390016010.0,Octreotide Acetate,5
55390016110.0,Octreotide Acetate,11
55390023301.0,DOXOrubicin,8
55390046001.0,AcetaZOLamide Sodium,3
55390048001.0,Ketorolac,1
55390076210.0,Etomidate,3
55390088010.0,Levothyroxine Sodium,6
55499120401.0,Multivitamins,2
55513007330.0,Cinacalcet,2
55513014410.0,Epoetin Alfa,2
55513053010.0,Filgrastim,1
55513054610.0,Filgrastim,3
57664027408.0,Clonazepam,2
58160087546.0,Influenza Virus Vaccine,19
58160087646.0,Influenza Virus Vaccine,2
58177000104.0,Potassium Chloride,20
58177000111.0,Potassium Chloride,45
58177009111.0,Benzonatate,1
58177020211.0,Potassium Chloride,85
58177020211.0,Potassium Chloride Replacement (Oncology),9
58177022211.0,Isosorbide Mononitrate (Extended Release),1
58177023811.0,Isosorbide Mononitrate (Extended Release),2
58177025504.0,Hyoscyamine,1
58177029311.0,Metoprolol Succinate XL,3
58177032304.0,Nitroglycerin SL,3
58468002001.0,Sevelamer,1
58468002001.0,sevelamer HYDROCHLORIDE,1
58468002101.0,Sevelamer,7
58914011110.0,Viokase-8,1
59011010010.0,Oxycodone (Sustained Release),1
59075059215.0,Tizanidine HCl,1
59075059415.0,Tizanidine HCl,1
59075068010.0,Zonisamide,1
59075068110.0,Zonisamide,1
59148000235.0,Pletal,1
59310057920.0,Albuterol Inhaler,13
59676030401.0,Epoetin Alfa,3
59730420301.0,Hepatitis B Immune Globulin (Nabi-HB),9
59730640101.0,Calcium Acetate,2
59762153005.0,Amlodipine,7
59762306003.0,Azithromycin,11
59762501801.0,Fluconazole,8
59762503101.0,GlipiZIDE XL,2
59762503201.0,GlipiZIDE XL,1
59772704602.0,Captopril,1
59930156001.0,Albuterol,1
60258000601.0,Neutra-Phos,38
60432003864.0,Lactulose,1
60505068104.0,CefePIME,29
60505083404.0,CefePIME,11
60505251903.0,Citalopram,1
60505251903.0,Citalopram Hydrobromide,4
60505260400.0,Zolpidem Tartrate,12
60793010401.0,Methimazole,3
60793010501.0,Methimazole,2
60976034647.0,Labetalol HCl,1
60977045101.0,Metoclopramide,3
61314022705.0,Timolol Maleate 0.5%,1
61314063705.0,PrednisoLONE Acetate 1% Ophth. Susp.,6
61314065625.0,Ciprofloxacin 0.3% Ophth Soln,3
61379012005.0,Tirofiban,2
61553008348.0,Calcium Gluconate,32
61553015311.0,NORepinephrine,5
61570042001.0,Vasopressin,4
61703030916.0,VinCRIStine (Oncovin),3
61703041464.0,Fluconazole,1
61787006204.0,Dextromethorphan-Guaifenesin (Sugar Free),3
62174057751.0,Neostigmine,2
62584072533.0,Haloperidol,1
62584078833.0,Metoprolol,9
62856024541.0,Donepezil,6
62856024641.0,Donepezil,1
63304052020.0,Cefpodoxime Proxetil,3
63304094110.0,CefazoLIN,1
63323001302.0,Thiamine,5
63323001302.0,Thiamine HCl,1
63323010510.0,Acyclovir,7
63323012250.0,Methotrexate Sodium,8
63323013011.0,Doxycycline Hyclate,2
63323016101.0,Ketorolac,5
63323016201.0,Ketorolac,2
63323016501.0,Dexamethasone,7
63323016505.0,Dexamethasone,2
63323018410.0,FoLIC Acid,7
63323022110.0,Vancomycin Enema,2
63323022110.0,Vancomycin HCl,8
63323023861.0,Cefazolin,2
63323024710.0,Levothyroxine Sodium,1
63323026201.0,Heparin,102
63323026201.0,Heparin Flush (5000 Units/mL),3
63323026201.0,Heparin Flush CRRT (5000 Units/mL),1
63323026920.0,Propofol,15
63323026965.0,Propofol,22
63323030201.0,Vasopressin,5
63323031110.0,Calcium Gluconate,33
63323031110.0,Calcium Replacement (Oncology),3
63323031461.0,Vancomycin HCl,8
63323031461.0,Vancomycin Oral Liquid,3
63323036920.0,Ampicillin-Sulbactam,1
63323039810.0,Azithromycin ,3
63323039923.0,Ampicillin Sodium,1
63323051610.0,Dexamethasone Sod Phosphate,3
63323054207.0,Heparin Sodium,1
63323061401.0,HydrALAzine,18
63323061603.0,Amiodarone,15
63323064907.0,Levothyroxine Sodium,4
63323087715.0,Pentamidine-Inhalation,2
63402051224.0,Levalbuterol HCl,1
63402051224.0,Xopenex,2
63402051224.0,Xopenex Neb,2
63481062375.0,Oxycodone-Acetaminophen,4
63481068706.0,Lidocaine 5% Patch,7
63653117103.0,Clopidogrel,10
63653117103.0,Clopidogrel Bisulfate,11
63653133203.0,Clopidogrel,2
63739002401.0,Aspirin,20
63739008901.0,Docusate Sodium,19
63739027201.0,Aspirin EC,2
63739035410.0,Magnesium Oxide,1
64253033335.0,Heparin Flush (100 units/ml),6
64253033335.0,Heparin Flush CVL  (100 units/ml),24
64253033335.0,Heparin Flush Hickman (100 units/ml),2
64253033335.0,Heparin Flush PICC (100 units/ml),7
64764015104.0,Pioglitazone HCl,1
64764054411.0,Lansoprazole Oral Disintegrating Tab,3
64980010401.0,Phosphorus,3
65649030105.0,Rifaximin,10
65847020525.0,Nesiritide,4
66203230001.0,Fondaparinux Sodium,1
66479056012.0,Morphine Sulfate (Concentrated Oral Soln),2
66553000401.0,Calcium Carbonate,13
66553000801.0,Sodium Bicarbonate,7
66591018442.0,Multivitamin IV,9
66591018442.0,Multivitamins,1
66591091332.0,OxycoDONE Liquid,2
66689036430.0,Milk of Magnesia,11
66993084225.0,Methylprednisolone,1
67286081203.0,NiCARdipine IV,3
67286417701.0,Acebutolol HCl,1
67386050155.0,PENTObarbital Sodium,6
67467064301.0,Albumin 25% (12.5g / 50mL),24
67618030011.0,Senna,14
67919001101.0,Daptomycin,3
68084003101.0,Nortriptyline,1
68084006501.0,Nephrocaps,2
68084007001.0,Ciprofloxacin HCl,3
68084008165.0,Gabapentin,1
68094020462.0,Ranitidine,2
68516521102.0,Albumin 5% (25g / 500mL),1
74300000068.0,Desitin,2
87701071218.0,Cyanocobalamin,1
