source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
63323001302.0,0,ndc,Thiamine,19137312,RxNorm,1970-01-01,2099-12-31,
10019002802.0,0,ndc,Midazolam HCl,708298,RxNorm,1970-01-01,2099-12-31,
50474059440.0,0,ndc,LeVETiracetam,711584,RxNorm,1970-01-01,2099-12-31,
641111834.0,0,ndc,Fentanyl Citrate,1154029,RxNorm,1970-01-01,2099-12-31,
54569523500.0,0,ndc,Chlorhexidine Gluconate 0.12% Oral Rinse,1790982,RxNorm,1970-01-01,2099-12-31,
338004938.0,0,ndc,0.9% Sodium Chloride,967823,RxNorm,1970-01-01,2099-12-31,
51079080120.0,0,ndc,Metoprolol,1307046,RxNorm,1970-01-01,2099-12-31,
121043130.0,0,ndc,Milk of Magnesia,19107061,RxNorm,1970-01-01,2099-12-31,
517030110.0,0,ndc,Methylene Blue 1%,19103073,RxNorm,1970-01-01,2099-12-31,
10019002803.0,0,ndc,Midazolam,708298,RxNorm,1970-01-01,2099-12-31,
517490525.0,0,ndc,Dexamethasone Sod Phosphate,1719011,RxNorm,1970-01-01,2099-12-31,
63323001302.0,0,ndc,Thiamine HCl,19137312,RxNorm,1970-01-01,2099-12-31,
338004938.0,0,ndc,NS,43013731,RxNorm,1970-01-01,2099-12-31,
55390007710.0,0,ndc,Prochlorperazine,752061,RxNorm,1970-01-01,2099-12-31,
51079090601.0,0,ndc,Amiodarone HCl,1309944,RxNorm,1970-01-01,2099-12-31,
50474059540.0,0,ndc,LeVETiracetam,711584,RxNorm,1970-01-01,2099-12-31,
54738091301.0,0,ndc,Imipramine,778268,RxNorm,1970-01-01,2099-12-31,
456066270.0,0,ndc,Potassium Chloride Replacement (Oncology),19049105,RxNorm,1970-01-01,2099-12-31,
641139735.0,0,ndc,ChlorproMAZINE,794852,RxNorm,1970-01-01,2099-12-31,
54881611.0,0,ndc,Sodium Polystyrene Sulfonate,19078126,RxNorm,1970-01-01,2099-12-31,
33332001101.0,0,ndc,Influenza Virus Vaccine,42903441,RxNorm,1970-01-01,2099-12-31,
63323010510.0,0,ndc,Acyclovir,1703687,RxNorm,1970-01-01,2099-12-31,
517570425.0,0,ndc,Furosemide,956874,RxNorm,1970-01-01,2099-12-31,
10019002803.0,0,ndc,Midazolam HCl,708298,RxNorm,1970-01-01,2099-12-31,
472500360.0,0,ndc,Nystatin Oral Suspension,40068148,RxNorm,1970-01-01,2099-12-31,
55390011405.0,0,ndc,Paclitaxel,1378382,RxNorm,1970-01-01,2099-12-31,
121046230.0,0,ndc,Mineral Oil,908523,RxNorm,1970-01-01,2099-12-31,
641141035.0,0,ndc,Digoxin,1326303,RxNorm,1970-01-01,2099-12-31,
51079090620.0,0,ndc,Amiodarone,1309944,RxNorm,1970-01-01,2099-12-31,
456068801.0,0,ndc,Benzonatate,1136601,RxNorm,1970-01-01,2099-12-31,
56016975.0,0,ndc,Warfarin,1310149,RxNorm,1970-01-01,2099-12-31,
904052560.0,0,ndc,Ascorbic Acid,19011773,RxNorm,1970-01-01,2099-12-31,
54868133201.0,0,ndc,Cyproheptadine,1110727,RxNorm,1970-01-01,2099-12-31,
51079080120.0,0,ndc,Metoprolol Tartrate,40167199,RxNorm,1970-01-01,2099-12-31,
517571025.0,0,ndc,Furosemide,956874,RxNorm,1970-01-01,2099-12-31,
50580060150.0,0,ndc,Ibuprofen Suspension,40054148,RxNorm,1970-01-01,2099-12-31,
517040525.0,0,ndc,Phenylephrine HCl,42801087,RxNorm,1970-01-01,2099-12-31,
10019002804.0,0,ndc,Midazolam,708298,RxNorm,1970-01-01,2099-12-31,
55390012301.0,0,ndc,Rifampin,1763204,RxNorm,1970-01-01,2099-12-31,
338005403.0,0,ndc,Sodium Chloride 3% (Hypertonic),967823,RxNorm,1970-01-01,2099-12-31,
63323012250.0,0,ndc,Methotrexate Sodium,1305058,RxNorm,1970-01-01,2099-12-31,
121048910.0,0,ndc,DiphenhydrAMINE,1129625,RxNorm,1970-01-01,2099-12-31,
54868277600.0,0,ndc,Phenytoin,740910,RxNorm,1970-01-01,2099-12-31,
487950125.0,0,ndc,Albuterol 0.083% Neb Soln,19123989,RxNorm,1970-01-01,2099-12-31,
51079080720.0,0,ndc,Cimetidine,997276,RxNorm,1970-01-01,2099-12-31,
641240341.0,0,ndc,Fentanyl Citrate,1154029,RxNorm,1970-01-01,2099-12-31,
54855324.0,0,ndc,Methadone HCl,1103640,RxNorm,1970-01-01,2099-12-31,
456201063.0,0,ndc,Escitalopram Oxalate,40041668,RxNorm,1970-01-01,2099-12-31,
517760425.0,0,ndc,Acetylcysteine 20%,19108542,RxNorm,1970-01-01,2099-12-31,
904053061.0,0,ndc,Multivitamins,19008339,RxNorm,1970-01-01,2099-12-31,
55390013020.0,0,ndc,Labetalol,1386957,RxNorm,1970-01-01,2099-12-31,
338008504.0,0,ndc,D5 1/2NS,44785522,RxNorm,1970-01-01,2099-12-31,
10019003783.0,0,ndc,Fentanyl Citrate,1154029,RxNorm,1970-01-01,2099-12-31,
517090125.0,0,ndc,HydrALAZINE HCl,1373928,RxNorm,1970-01-01,2099-12-31,
54868308400.0,0,ndc,Dronabinol,1037005,RxNorm,1970-01-01,2099-12-31,
50962025160.0,0,ndc,Nystatin Oral Susp.,40068148,RxNorm,1970-01-01,2099-12-31,
51079081020.0,0,ndc,GlipiZIDE,1560171,RxNorm,1970-01-01,2099-12-31,
338008904.0,0,ndc,D5NS,42609304,RxNorm,1970-01-01,2099-12-31,
63323013011.0,0,ndc,Doxycycline Hyclate,46234522,RxNorm,1970-01-01,2099-12-31,
536016097.0,0,ndc,Ascorbic Acid,19011773,RxNorm,1970-01-01,2099-12-31,
54855424.0,0,ndc,Methadone HCl,1103640,RxNorm,1970-01-01,2099-12-31,
121048910.0,0,ndc,Diphenhydramine HCl,1129625,RxNorm,1970-01-01,2099-12-31,
641276543.0,0,ndc,Sulfameth/Trimethoprim,40101830,RxNorm,1970-01-01,2099-12-31,
55390013110.0,0,ndc,Cytarabine,1311078,RxNorm,1970-01-01,2099-12-31,
904107061.0,0,ndc,Metoclopramide,906780,RxNorm,1970-01-01,2099-12-31,
64764054411.0,0,ndc,Lansoprazole Oral Disintegrating Tab,40140164,RxNorm,1970-01-01,2099-12-31,
338011704.0,0,ndc,LR,1368671,RxNorm,1970-01-01,2099-12-31,
487980125.0,0,ndc,Ipratropium Bromide Neb,1113075,RxNorm,1970-01-01,2099-12-31,
517090125.0,0,ndc,HydrALAzine,1373928,RxNorm,1970-01-01,2099-12-31,
10019003867.0,0,ndc,Fentanyl Citrate,1154029,RxNorm,1970-01-01,2099-12-31,
456261490.0,0,ndc,Diltiazem Extended-Release,40035694,RxNorm,1970-01-01,2099-12-31,
944049101.0,0,ndc,Albumin 5%,42903893,RxNorm,1970-01-01,2099-12-31,
904150061.0,0,ndc,Lorazepam,791967,RxNorm,1970-01-01,2099-12-31,
61553008348.0,0,ndc,Calcium Gluconate,19037038,RxNorm,1970-01-01,2099-12-31,
121053005.0,0,ndc,Ferrous Sulfate,1396131,RxNorm,1970-01-01,2099-12-31,
64980010401.0,0,ndc,Phosphorus,19043395,RxNorm,1970-01-01,2099-12-31,
55390014710.0,0,ndc,Haloperidol,766529,RxNorm,1970-01-01,2099-12-31,
54856304.0,0,ndc,Metoclopramide,906780,RxNorm,1970-01-01,2099-12-31,
63323031461.0,0,ndc,Vancomycin Oral Liquid,1707687,RxNorm,1970-01-01,2099-12-31,
641607325.0,0,ndc,Morphine Sulfate,40169889,RxNorm,1970-01-01,2099-12-31,
54868410300.0,0,ndc,Gentamicin Sulfate,1592218,RxNorm,1970-01-01,2099-12-31,
603137859.0,0,ndc,Lactulose Enema,987245,RxNorm,1970-01-01,2099-12-31,
50962025160.0,0,ndc,Nystatin Oral Suspension,40068148,RxNorm,1970-01-01,2099-12-31,
456320563.0,0,ndc,Namenda,40222835,RxNorm,1970-01-01,2099-12-31,
904150161.0,0,ndc,Lorazepam,791967,RxNorm,1970-01-01,2099-12-31,
65649030105.0,0,ndc,Rifaximin,1735947,RxNorm,1970-01-01,2099-12-31,
61553015311.0,0,ndc,NORepinephrine,1321341,RxNorm,1970-01-01,2099-12-31,
338011704.0,0,ndc,Lactated Ringers,19011035,RxNorm,1970-01-01,2099-12-31,
121053005.0,0,ndc,Ferrous Sulfate (Liquid),1396131,RxNorm,1970-01-01,2099-12-31,
75062281.0,0,ndc,Enoxaparin Sodium,40160947,RxNorm,1970-01-01,2099-12-31,
52959067430.0,0,ndc,Bisacodyl,924939,RxNorm,1970-01-01,2099-12-31,
944049101.0,0,ndc,Albumin 5% (12.5 g),35605930,RxNorm,1970-01-01,2099-12-31,
677178110.0,0,ndc,Acetaminophen,1125315,RxNorm,1970-01-01,2099-12-31,
517090125.0,0,ndc,Hydralazine HCl,1373928,RxNorm,1970-01-01,2099-12-31,
54858224.0,0,ndc,Morphine Sulfate IR,40169889,RxNorm,1970-01-01,2099-12-31,
55390016010.0,0,ndc,Octreotide Acetate,1522957,RxNorm,1970-01-01,2099-12-31,
63323036920.0,0,ndc,Ampicillin-Sulbactam,46275615,RxNorm,1970-01-01,2099-12-31,
469060773.0,0,ndc,Tacrolimus,950637,RxNorm,1970-01-01,2099-12-31,
65847020525.0,0,ndc,Nesiritide,1338985,RxNorm,1970-01-01,2099-12-31,
904198861.0,0,ndc,Acetaminophen,1125315,RxNorm,1970-01-01,2099-12-31,
338012504.0,0,ndc,D5LR,42609304,RxNorm,1970-01-01,2099-12-31,
603385521.0,0,ndc,Hydrochlorothiazide,974166,RxNorm,1970-01-01,2099-12-31,
61570042001.0,0,ndc,Vasopressin,1507835,RxNorm,1970-01-01,2099-12-31,
121053107.0,0,ndc,PHENObarbital,734275,RxNorm,1970-01-01,2099-12-31,
703095603.0,0,ndc,Ciprofloxacin IV,1797513,RxNorm,1970-01-01,2099-12-31,
53489036801.0,0,ndc,Felodipine,1353776,RxNorm,1970-01-01,2099-12-31,
517260225.0,0,ndc,Magnesium Sulfate,19093848,RxNorm,1970-01-01,2099-12-31,
50962080060.0,0,ndc,Chlorhexidine Gluconate,19133947,RxNorm,1970-01-01,2099-12-31,
63323039810.0,0,ndc,Azithromycin ,1734104,RxNorm,1970-01-01,2099-12-31,
75062300.0,0,ndc,Enoxaparin Sodium,40160947,RxNorm,1970-01-01,2099-12-31,
338035703.0,0,ndc,Mannitol 20%,994123,RxNorm,1970-01-01,2099-12-31,
54858516.0,0,ndc,Morphine Sulfate IR,40169889,RxNorm,1970-01-01,2099-12-31,
591319872.0,0,ndc,Fentanyl Patch,1154029,RxNorm,1970-01-01,2099-12-31,
641036725.0,0,ndc,Dexamethasone,1518254,RxNorm,1970-01-01,2099-12-31,
944049101.0,0,ndc,Albumin 5% (12.5g / 250mL),1154535,RxNorm,1970-01-01,2099-12-31,
904213761.0,0,ndc,Ferrous Gluconate,1396012,RxNorm,1970-01-01,2099-12-31,
55390016110.0,0,ndc,Octreotide Acetate,1522957,RxNorm,1970-01-01,2099-12-31,
66203230001.0,0,ndc,Fondaparinux Sodium,40165980,RxNorm,1970-01-01,2099-12-31,
91370701.0,0,ndc,Moexipril HCl,1310756,RxNorm,1970-01-01,2099-12-31,
703095803.0,0,ndc,Ciprofloxacin,1797513,RxNorm,1970-01-01,2099-12-31,
51079000220.0,0,ndc,Acetaminophen,1125315,RxNorm,1970-01-01,2099-12-31,
517293025.0,0,ndc,Sodium Chloride,967823,RxNorm,1970-01-01,2099-12-31,
61703030916.0,0,ndc,VinCRIStine (Oncovin),1308290,RxNorm,1970-01-01,2099-12-31,
53746027101.0,0,ndc,Sulfameth/Trimethoprim SS,40101830,RxNorm,1970-01-01,2099-12-31,
591321472.0,0,ndc,Fentanyl Patch,1154029,RxNorm,1970-01-01,2099-12-31,
944270005.0,0,ndc,Gammagard Liquid,40220626,RxNorm,1970-01-01,2099-12-31,
63323039923.0,0,ndc,Ampicillin Sodium,1717327,RxNorm,1970-01-01,2099-12-31,
338040360.0,0,ndc,Multivitamin 12,19008339,RxNorm,1970-01-01,2099-12-31,
75062430.0,0,ndc,Enoxaparin Sodium,40160947,RxNorm,1970-01-01,2099-12-31,
904224461.0,0,ndc,Docusate Sodium,42706627,RxNorm,1970-01-01,2099-12-31,
55390023301.0,0,ndc,DOXOrubicin,1338512,RxNorm,1970-01-01,2099-12-31,
51079000522.0,0,ndc,Aspirin,1112807,RxNorm,1970-01-01,2099-12-31,
641037625.0,0,ndc,DiphenhydrAMINE,1129625,RxNorm,1970-01-01,2099-12-31,
703102030.0,0,ndc,Fluconazole,1754994,RxNorm,1970-01-01,2099-12-31,
61703041464.0,0,ndc,Fluconazole,1754994,RxNorm,1970-01-01,2099-12-31,
93008801.0,0,ndc,Sulfameth/Trimethoprim,40101830,RxNorm,1970-01-01,2099-12-31,
591577710.0,0,ndc,Atenolol,1314002,RxNorm,1970-01-01,2099-12-31,
517293025.0,0,ndc,Sodium Chloride ,967823,RxNorm,1970-01-01,2099-12-31,
54864816.0,0,ndc,OxycoDONE-Acetaminophen Elixir,40162510,RxNorm,1970-01-01,2099-12-31,
338050748.0,0,ndc,Gentamicin,45892419,RxNorm,1970-01-01,2099-12-31,
51079000620.0,0,ndc,Bisacodyl,924939,RxNorm,1970-01-01,2099-12-31,
54092000301.0,0,ndc,Midodrine,1308368,RxNorm,1970-01-01,2099-12-31,
703115303.0,0,ndc,Norepinephrine,1321341,RxNorm,1970-01-01,2099-12-31,
904224461.0,0,ndc,Docusate Sodium (Liquid),42706627,RxNorm,1970-01-01,2099-12-31,
75291201.0,0,ndc,Enoxaparin Sodium,40160947,RxNorm,1970-01-01,2099-12-31,
264310311.0,0,ndc,CefazoLIN,1771162,RxNorm,1970-01-01,2099-12-31,
55390046001.0,0,ndc,AcetaZOLamide Sodium,929435,RxNorm,1970-01-01,2099-12-31,
8290036005.0,0,ndc,Heparin Flush (10 units/ml),44507718,RxNorm,1970-01-01,2099-12-31,
641037625.0,0,ndc,Diphenhydramine HCl,1129625,RxNorm,1970-01-01,2099-12-31,
63323051610.0,0,ndc,Dexamethasone Sod Phosphate,1719011,RxNorm,1970-01-01,2099-12-31,
338050941.0,0,ndc,Gentamicin,45892419,RxNorm,1970-01-01,2099-12-31,
51079000720.0,0,ndc,Omeprazole,923645,RxNorm,1970-01-01,2099-12-31,
93008801.0,0,ndc,Sulfameth/Trimethoprim SS,40101830,RxNorm,1970-01-01,2099-12-31,
66479056012.0,0,ndc,Morphine Sulfate (Concentrated Oral Soln),40169960,RxNorm,1970-01-01,2099-12-31,
597001314.0,0,ndc,Albuterol-Ipratropium,1356123,RxNorm,1970-01-01,2099-12-31,
703270403.0,0,ndc,Neostigmine,717136,RxNorm,1970-01-01,2099-12-31,
54092000401.0,0,ndc,Midodrine HCl,1308368,RxNorm,1970-01-01,2099-12-31,
641040025.0,0,ndc,Heparin,1367571,RxNorm,1970-01-01,2099-12-31,
55390048001.0,0,ndc,Ketorolac,1136980,RxNorm,1970-01-01,2099-12-31,
8489800001.0,0,ndc,Caphosol,44785873,RxNorm,1970-01-01,2099-12-31,
54864816.0,0,ndc,Oxycodone-Acetaminophen,40002751,RxNorm,1970-01-01,2099-12-31,
264751020.0,0,ndc,D5W (EXCEL BAG),40229715,RxNorm,1970-01-01,2099-12-31,
904272561.0,0,ndc,Sulfameth/Trimethoprim DS,40101830,RxNorm,1970-01-01,2099-12-31,
75291501.0,0,ndc,Enoxaparin Sodium,40160947,RxNorm,1970-01-01,2099-12-31,
338051141.0,0,ndc,Gentamicin,45892419,RxNorm,1970-01-01,2099-12-31,
51079001420.0,0,ndc,Thiamine HCl,19137312,RxNorm,1970-01-01,2099-12-31,
61787006204.0,0,ndc,Dextromethorphan-Guaifenesin (Sugar Free),40036170,RxNorm,1970-01-01,2099-12-31,
66553000401.0,0,ndc,Calcium Carbonate,19035704,RxNorm,1970-01-01,2099-12-31,
63323054207.0,0,ndc,Heparin Sodium,43011598,RxNorm,1970-01-01,2099-12-31,
703450204.0,0,ndc,Metoclopramide,906780,RxNorm,1970-01-01,2099-12-31,
54162055007.0,0,ndc,Sarna Lotion,40091252,RxNorm,1970-01-01,2099-12-31,
55390076210.0,0,ndc,Etomidate,19050488,RxNorm,1970-01-01,2099-12-31,
75800180.0,0,ndc,Docetaxel,1315942,RxNorm,1970-01-01,2099-12-31,
93026492.0,0,ndc,Fluocinonide 0.05% Ointment,19002365,RxNorm,1970-01-01,2099-12-31,
904282161.0,0,ndc,Oxybutynin,918906,RxNorm,1970-01-01,2099-12-31,
62174057751.0,0,ndc,Neostigmine,717136,RxNorm,1970-01-01,2099-12-31,
51079001920.0,0,ndc,Docusate Sodium,42706627,RxNorm,1970-01-01,2099-12-31,
264958720.0,0,ndc,Heparin Sodium,43011598,RxNorm,1970-01-01,2099-12-31,
10019001303.0,0,ndc,Propofol (Generic),753626,RxNorm,1970-01-01,2099-12-31,
703480503.0,0,ndc,Mesna,1354698,RxNorm,1970-01-01,2099-12-31,
66553000801.0,0,ndc,Sodium Bicarbonate,939506,RxNorm,1970-01-01,2099-12-31,
338051902.0,0,ndc,Fat Emulsion 20%,1537389,RxNorm,1970-01-01,2099-12-31,
904336561.0,0,ndc,Baclofen,715233,RxNorm,1970-01-01,2099-12-31,
597003334.0,0,ndc,Clonidine Patch 0.3 mg/24 hr,40163939,RxNorm,1970-01-01,2099-12-31,
63323061401.0,0,ndc,HydrALAzine,1373928,RxNorm,1970-01-01,2099-12-31,
641040025.0,0,ndc,Heparin Flush CRRT (5000 Units/mL),19131952,RxNorm,1970-01-01,2099-12-31,
93065701.0,0,ndc,Calcitriol,19035631,RxNorm,1970-01-01,2099-12-31,
54864816.0,0,ndc,Oxycodone-Acetaminophen Elixir,40162510,RxNorm,1970-01-01,2099-12-31,
62584072533.0,0,ndc,Haloperidol,766529,RxNorm,1970-01-01,2099-12-31,
55390088010.0,0,ndc,Levothyroxine Sodium,40169798,RxNorm,1970-01-01,2099-12-31,
54569018100.0,0,ndc,Nitrofurantoin (Macrodantin),40069973,RxNorm,1970-01-01,2099-12-31,
51079002420.0,0,ndc,Metolazone,907013,RxNorm,1970-01-01,2099-12-31,
78008406.0,0,ndc,Butalbital-Acet-Caffeine,40141498,RxNorm,1970-01-01,2099-12-31,
10019001617.0,0,ndc,Glycopyrrolate,19081297,RxNorm,1970-01-01,2099-12-31,
597005801.0,0,ndc,Tamsulosin,924566,RxNorm,1970-01-01,2099-12-31,
641047625.0,0,ndc,PHENObarbital,734275,RxNorm,1970-01-01,2099-12-31,
66591018442.0,0,ndc,Multivitamin IV,19008339,RxNorm,1970-01-01,2099-12-31,
904399061.0,0,ndc,traZODONE,703547,RxNorm,1970-01-01,2099-12-31,
703514001.0,0,ndc,Leucovorin Calcium,1388796,RxNorm,1970-01-01,2099-12-31,
63323061603.0,0,ndc,Amiodarone,1309944,RxNorm,1970-01-01,2099-12-31,
67919001101.0,0,ndc,Daptomycin,1786617,RxNorm,1970-01-01,2099-12-31,
338055002.0,0,ndc,Heparin Sodium,43011598,RxNorm,1970-01-01,2099-12-31,
283067902.0,0,ndc,Benzocaine 20% Spray,40015293,RxNorm,1970-01-01,2099-12-31,
54569241100.0,0,ndc,Ampicillin,1717327,RxNorm,1970-01-01,2099-12-31,
62584078833.0,0,ndc,Metoprolol,1307046,RxNorm,1970-01-01,2099-12-31,
63739002401.0,0,ndc,Aspirin,1112807,RxNorm,1970-01-01,2099-12-31,
93117201.0,0,ndc,Penicillin V Potassium,19133904,RxNorm,1970-01-01,2099-12-31,
10019002703.0,0,ndc,Midazolam,708298,RxNorm,1970-01-01,2099-12-31,
66591018442.0,0,ndc,Multivitamins,19008339,RxNorm,1970-01-01,2099-12-31,
641047725.0,0,ndc,PHENObarbital,734275,RxNorm,1970-01-01,2099-12-31,
58468002001.0,0,ndc,Sevelamer,952004,RxNorm,1970-01-01,2099-12-31,
78018101.0,0,ndc,Octreotide Acetate,1522957,RxNorm,1970-01-01,2099-12-31,
54865024.0,0,ndc,Oxycodone-Acetaminophen,40002751,RxNorm,1970-01-01,2099-12-31,
904399061.0,0,ndc,traZODONE HCl,703547,RxNorm,1970-01-01,2099-12-31,
68084003101.0,0,ndc,Nortriptyline,721724,RxNorm,1970-01-01,2099-12-31,
54569336000.0,0,ndc,Nitroglycerin Oint. 2%,1361711,RxNorm,1970-01-01,2099-12-31,
597007575.0,0,ndc,Tiotropium Bromide,1106776,RxNorm,1970-01-01,2099-12-31,
63323064907.0,0,ndc,Levothyroxine Sodium,40169798,RxNorm,1970-01-01,2099-12-31,
93521193.0,0,ndc,Omeprazole,923645,RxNorm,1970-01-01,2099-12-31,
63739008901.0,0,ndc,Docusate Sodium,42706627,RxNorm,1970-01-01,2099-12-31,
66591091332.0,0,ndc,OxycoDONE Liquid,1124957,RxNorm,1970-01-01,2099-12-31,
74662411.0,0,ndc,Levothyroxine Sodium,40169798,RxNorm,1970-01-01,2099-12-31,
58177000111.0,0,ndc,Potassium Chloride,19049105,RxNorm,1970-01-01,2099-12-31,
49001483.0,0,ndc,Unasyn,46275618,RxNorm,1970-01-01,2099-12-31,
8058107.0,0,ndc,Lorazepam,791967,RxNorm,1970-01-01,2099-12-31,
904399161.0,0,ndc,traZODONE,703547,RxNorm,1970-01-01,2099-12-31,
63739027201.0,0,ndc,Aspirin EC,1112807,RxNorm,1970-01-01,2099-12-31,
338055318.0,0,ndc,0.9% Sodium Chloride (Mini Bag Plus),967823,RxNorm,1970-01-01,2099-12-31,
78018201.0,0,ndc,Octreotide Acetate,1522957,RxNorm,1970-01-01,2099-12-31,
93730165.0,0,ndc,Ondansetron ODT,1000560,RxNorm,1970-01-01,2099-12-31,
58468002001.0,0,ndc,sevelamer HYDROCHLORIDE,40163370,RxNorm,1970-01-01,2099-12-31,
904404073.0,0,ndc,Aspirin,1112807,RxNorm,1970-01-01,2099-12-31,
8058113.0,0,ndc,Lorazepam,791967,RxNorm,1970-01-01,2099-12-31,
58177009111.0,0,ndc,Benzonatate,1136601,RxNorm,1970-01-01,2099-12-31,
74662502.0,0,ndc,Sodium Bicarbonate,939506,RxNorm,1970-01-01,2099-12-31,
300154430.0,0,ndc,Lansoprazole Oral Disintegrating Tab,40140164,RxNorm,1970-01-01,2099-12-31,
63323087715.0,0,ndc,Pentamidine-Inhalation,1356159,RxNorm,1970-01-01,2099-12-31,
68084006501.0,0,ndc,Nephrocaps,1343916,RxNorm,1970-01-01,2099-12-31,
63739035410.0,0,ndc,Magnesium Oxide,993631,RxNorm,1970-01-01,2099-12-31,
66689036430.0,0,ndc,Milk of Magnesia,19107061,RxNorm,1970-01-01,2099-12-31,
597008214.0,0,ndc,Ipratropium Bromide MDI,1113075,RxNorm,1970-01-01,2099-12-31,
93894093.0,0,ndc,Acyclovir,1703687,RxNorm,1970-01-01,2099-12-31,
85330601.0,0,ndc,Isosorbide Mononitrate (Extended Release),19064964,RxNorm,1970-01-01,2099-12-31,
58468002101.0,0,ndc,Sevelamer,952004,RxNorm,1970-01-01,2099-12-31,
172567410.0,0,ndc,Sertraline,739138,RxNorm,1970-01-01,2099-12-31,
49052083.0,0,ndc,Penicillin G Potassium,19127624,RxNorm,1970-01-01,2099-12-31,
74662502.0,0,ndc,sodium bic,939506,RxNorm,1970-01-01,2099-12-31,
58177020211.0,0,ndc,Potassium Chloride,19049105,RxNorm,1970-01-01,2099-12-31,
338055318.0,0,ndc,NS (Mini Bag Plus),46221370,RxNorm,1970-01-01,2099-12-31,
63402051224.0,0,ndc,Levalbuterol HCl,1192218,RxNorm,1970-01-01,2099-12-31,
8081401.0,0,ndc,Amiodarone HCl,1309944,RxNorm,1970-01-01,2099-12-31,
300304613.0,0,ndc,Lansoprazole,929887,RxNorm,1970-01-01,2099-12-31,
68084007001.0,0,ndc,Ciprofloxacin HCl,1797513,RxNorm,1970-01-01,2099-12-31,
338004501.0,0,ndc,NS,43013731,RxNorm,1970-01-01,2099-12-31,
66993084225.0,0,ndc,Methylprednisolone,1506270,RxNorm,1970-01-01,2099-12-31,
49343041.0,0,ndc,Fluconazole,1754994,RxNorm,1970-01-01,2099-12-31,
58914011110.0,0,ndc,Viokase-8,42708620,RxNorm,1970-01-01,2099-12-31,
172572810.0,0,ndc,Famotidine,953076,RxNorm,1970-01-01,2099-12-31,
87057007.0,0,ndc,Acetylcysteine 20%,19108542,RxNorm,1970-01-01,2099-12-31,
904504260.0,0,ndc,Multivitamins W/minerals,19008339,RxNorm,1970-01-01,2099-12-31,
74663722.0,0,ndc,Sodium Bicarbonate,939506,RxNorm,1970-01-01,2099-12-31,
64253033335.0,0,ndc,Heparin Flush (100 units/ml),40220860,RxNorm,1970-01-01,2099-12-31,
74792337.0,0,ndc,D5W,42609304,RxNorm,1970-01-01,2099-12-31,
63402051224.0,0,ndc,Xopenex,1192220,RxNorm,1970-01-01,2099-12-31,
597008717.0,0,ndc,Ipratropium Bromide MDI,1113075,RxNorm,1970-01-01,2099-12-31,
173024256.0,0,ndc,Digoxin,1326303,RxNorm,1970-01-01,2099-12-31,
8083303.0,0,ndc,Venlafaxine XR,743670,RxNorm,1970-01-01,2099-12-31,
49343626.0,0,ndc,Fluconazole,1754994,RxNorm,1970-01-01,2099-12-31,
68084008165.0,0,ndc,Gabapentin,797399,RxNorm,1970-01-01,2099-12-31,
904504561.0,0,ndc,Captopril,1340128,RxNorm,1970-01-01,2099-12-31,
74793124.0,0,ndc,Lidocaine,989878,RxNorm,1970-01-01,2099-12-31,
338004802.0,0,ndc,NS (Irrigation Bottle),40093451,RxNorm,1970-01-01,2099-12-31,
63402051224.0,0,ndc,Xopenex Neb,1192220,RxNorm,1970-01-01,2099-12-31,
87057009.0,0,ndc,Acetylcysteine 20%,19108542,RxNorm,1970-01-01,2099-12-31,
67286081203.0,0,ndc,NiCARdipine IV,1318137,RxNorm,1970-01-01,2099-12-31,
58177020211.0,0,ndc,Potassium Chloride Replacement (Oncology),19049105,RxNorm,1970-01-01,2099-12-31,
173024956.0,0,ndc,Digoxin,1326303,RxNorm,1970-01-01,2099-12-31,
74663734.0,0,ndc,Sodium Bicarbonate,939506,RxNorm,1970-01-01,2099-12-31,
781345295.0,0,ndc,CefazoLIN,1771162,RxNorm,1970-01-01,2099-12-31,
8084199.0,0,ndc,Pantoprazole,948078,RxNorm,1970-01-01,2099-12-31,
55499120401.0,0,ndc,Multivitamins,19008339,RxNorm,1970-01-01,2099-12-31,
49399041.0,0,ndc,Ziprasidone,712615,RxNorm,1970-01-01,2099-12-31,
68094020462.0,0,ndc,Ranitidine,961047,RxNorm,1970-01-01,2099-12-31,
300304613.0,0,ndc,Lansoprazole Oral Solution,929887,RxNorm,1970-01-01,2099-12-31,
64253033335.0,0,ndc,Heparin Flush CVL  (100 units/ml),40220860,RxNorm,1970-01-01,2099-12-31,
87120213.0,0,ndc,Fosinopril,1363749,RxNorm,1970-01-01,2099-12-31,
74797308.0,0,ndc,Sterile Water,19010309,RxNorm,1970-01-01,2099-12-31,
67286417701.0,0,ndc,Acebutolol HCl,1319998,RxNorm,1970-01-01,2099-12-31,
59011010010.0,0,ndc,Oxycodone (Sustained Release),40072151,RxNorm,1970-01-01,2099-12-31,
74663734.0,0,ndc,sodium bicarb,939506,RxNorm,1970-01-01,2099-12-31,
173034447.0,0,ndc,Ranitidine,961047,RxNorm,1970-01-01,2099-12-31,
338004902.0,0,ndc,0.9% Sodium Chloride,967823,RxNorm,1970-01-01,2099-12-31,
52010630.0,0,ndc,Mirtazapine,725131,RxNorm,1970-01-01,2099-12-31,
55513007330.0,0,ndc,Cinacalcet,1548111,RxNorm,1970-01-01,2099-12-31,
338004902.0,0,ndc,NS,43013731,RxNorm,1970-01-01,2099-12-31,
